originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"som portugiser kan jeg derfor i denne sammenhæng kun beklage, at kommissionen og rådet er så langt bagud i forhandlingerne med marokko.","as a portuguese citizen, i am bound to regret the fact in this context that the commission and the council are so far behind in their negotiations on the agreement with morocco.",Swap words,"som portugiser kan jeg derfor i denne sammenhæng beklage, kun at kommissionen og rådet er så langt bagud i forhandlingerne med marokko. ","(0.95, 0.95)",0.8323387063085926,0.9977,0.9545454545454546,1.0,0.976744181049216,0.8181818181818182,0.8571428571428571,0.8372092973282856,0.9090909090909092,0.9523809523809524,0.9302325531422392,0.95,0.95,da
"det betyder simpelthen, at det i forbindelse med fiskeripolitikken også ved denne aftale skal undersøges, hvor interesserne ligger, og hvordan pengene skal anvendes.","this simply means that when it comes to the fisheries policy, we must look with a critical eye at this agreement in order to ascertain where the interests lie and how the money is being spent.",Swap words,"det betyder simpelthen, at det i forbindelse med fiskeripolitikken også ved denne aftale skal undersøges, hvor interesserne ligger, hvordan og pengene skal anvendes. ","(0.98, 0.95)",0.8757780041302399,0.9984,0.9545454545454546,1.0,0.976744181049216,0.8260869565217391,0.8636363636363636,0.8444444394469136,0.9090909090909092,0.9523809523809524,0.9302325531422392,0.98,0.95,da
protokollen med guinea er et godt eksempel.,the protocol with guinea-conakry is a good example.,Replace Character,protokollen med guinea er tt godt eksempel.,"(0.95, 0.95)",0.5,0.8648,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.95,0.95,da
"hr. formand, alt dette er et bevis på det mentale og materielle kaos hos fællesskabets fiskerimyndigheder, som der kun kan komme orden på, når de retningslinjer, jeg talte om til at begynde med, fastlægges tydeligt og i enighed.","mr president, all of this illustrates the mental and physical chaos of our community fishing authorities, and it will only be resolved when the guidelines which i referred to earlier are established in a clear and agreed way.",Remove Character,"hr. formand, alt dette er et bevis på det mentale og materielle kaos hos fællesskabets fiskerimyndigheder, som der kun kan komme orden på, når de retningslinje, jeg talte om til at begynde med, fastlægges tydeligt og i enighed.","(0.99, 0.99)",0.9414356817218076,1.0,0.972972972972973,0.972972972972973,0.9729729679729732,0.945945945945946,0.945945945945946,0.945945940945946,0.972972972972973,0.972972972972973,0.9729729679729732,0.99,0.99,da
"han kan måske give et svar, når han senere kommenterer forhandlingen.",perhaps he could give an answer when he comments on the debate later on.,Remove Character,"han kan måke give et svar, når han senere kommenterer forhandlingen.","(0.99, 0.99)",0.7910665071754358,0.9209,0.9,0.9,0.899999995,0.8,0.8,0.7999999950000002,0.9,0.9,0.899999995,0.99,0.99,da
"ja, aftalerne har tidligere været acceptable, men vi har brug for en ny fremgangsmåde og nye visioner fremover.","yes, in the past the agreements have been acceptable, but we need a new approach and a new vision in the future.",Duplicate character,"ja, aftalerne har tidligere været acceptable, men vi har brug for en ny fremgangsmåde og nye visioner fremoveer.","(0.99, 0.99)",0.9086549610666288,0.9999,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.99,0.99,da
også med republikken guinea har vi siden 1983 haft en rammeaftale.,"since 1983, we have also maintained a framework agreement with the republic of guinea.",Duplicate character,oggså med republikken guinea har vi siden 1983 haft en rammeaftale.,"(1.00, 1.00)",0.9036020036098448,0.9163,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.9,0.9,0.899999995,0.9090909090909092,0.9090909090909092,0.9090909040909092,1.00,1.00,da
"desuden indeholder den en delvis omstillingsmulighed for fiskeri i hvileperioder som et led i aftalerne med forskellige nabostater, især med senegal, mauretanien og marokko, og den indeholder også til en vis grad et alternativ til de marokkanske farvande.","within the framework of the agreements with various neighbouring states, particularly senegal, mauritania and morocco, it also offers a partial alternative for the fisheries industry during the close seasons. it also, to some degree, offers an alternative to moroccan waters.",Duplicate character,"desuden indeholder den en delvis omstillingsmulighed for fiskeri i hvileperioder som et led i aftalerne med forskellige nabostater, især medd senegal, mauretanien og marokko, og den indeholder også til en vis grad et alternativ til de marokkanske farvande.","(0.99, 0.99)",0.9370011451812968,0.9757,0.967741935483871,1.0,0.983606552378393,0.945945945945946,0.945945945945946,0.945945940945946,0.967741935483871,1.0,0.983606552378393,0.99,0.99,da
"det er målet, at vi skal støtte guinea i at fremme bilaterale fiskeriaftaler med andre stater og reducere de private aftaler, der ofte undergraver en bæredygtig styring af fiskerisektoren.",the idea is that we want to support guinea in promoting bilateral fisheries agreements with other states and in reducing the number of private arrangements which frequently undermine sustained fisheries management.,Duplicate Token,"det er målet, at vi skal støtte støtte guinea i at fremme bilaterale fiskeriaftaler med andre stater og reducere de private aftaler, der ofte undergraver en bæredygtig styring af fiskerisektoren.","(0.99, 0.99)",0.9440368015398672,0.9968,1.0,1.0,0.999999995,0.9655172413793104,1.0,0.9824561353524162,1.0,1.0,0.999999995,0.99,0.99,da
forhandlingen under ét er afsluttet.,the debate is closed.,Remove Character,forhandlingen under ét r afsluttet.,"(0.95, 0.98)",7.262123179505913e-78,0.8067,0.8,0.8,0.7999999950000002,0.5,0.5,0.4999999950000001,0.8,0.8,0.7999999950000002,0.95,0.98,da
"mine damer og herrer, jeg ønsker dem en god nat.","ladies and gentlemen, i bid you goodnight.",Swap words,"mine damer og herrer, jeg dem ønsker en god nat. ","(0.95, 0.99)",0.6636154805687886,0.9815,0.9090909090909092,1.0,0.9523809473922904,0.6,0.6666666666666666,0.6315789423822715,0.8181818181818182,0.9,0.8571428521541952,0.95,0.99,da
