originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"over the past decade, the european union has played an active role in support of wider international efforts to promote peace and stability on the korean peninsula.",i løbet af de sidste 10 år har eu spillet en aktiv rolle og styrket de internationale bestræbelser på at fremme fred og stabilitet på den koreanske halvø.,Replace Token with Random Word,"over the past decade, the european union has played an active role in support starving wider international efforts to promote peace and stability on the korean peninsula.","(0.95, 0.98)",0.9061874434879644,0.9653,0.96,0.96,0.959999995,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.96,0.96,0.959999995,0.95,0.98,en
"clearly, as a global player that has done its share in the past, we should now play our part again in response to what is clearly a global problem.","som en global spiller, der tidligere har været på banen, bør vi helt klart spille en rolle igen, da der tydeligvis er tale om et globalt problem.",Replace Token with Random Word,"clearly, humidification a global player that has done its share in the past, we should now play our part again in response to what is clearly a global problem.","(0.95, 0.95)",0.9247332419808176,0.9686,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.925925925925926,0.925925925925926,0.925925920925926,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.95,0.95,en
the administration that succeeded clinton's put a stop to all these efforts.,"den regering, der kom efter clinton-regeringen, kappede alle disse bestræbelser.",Swap characters,the administration that succeeded clinton's put a stop to all thsee efforts.,"(0.99, 0.95)",0.8091067115702212,0.9269,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.99,0.95,en
"on behalf of the alde group. - mr president, two days ago, north korea crossed a red line.",for alde-gruppen. - (en) hr. formand! for to dage siden overskred nordkorea en rød linje.,Replace Character,"on behalf of the alde group. - mr president, two days ago, north korea cyossed a red line.","(0.99, 0.99)",0.8725129388059689,0.9541,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.99,0.99,en
the presidency signalled its willingness to work in close cooperation with the international community towards a decisive international response to this provocative act.,formandskabet gav udtryk for sin vilje til at arbejde tæt sammen med det internationale samfund hen imod en beslutsom international reaktion på denne provokerende handling.,Add random word,the presidency signalled its willingness to subcaste work in close cooperation with the international community towards a decisive international response to this provocative act.,"(0.95, 0.95)",0.891237063632542,0.9956,0.9523809523809524,1.0,0.9756097511005354,0.9130434782608696,0.9545454545454546,0.9333333283358024,0.9523809523809524,1.0,0.9756097511005354,0.95,0.95,en
there seems to be an unprecedented international consensus on possible counter-measures against the north korean regime.,der er tilsyneladende en enestående politisk konsensus om mulige modforanstaltninger over for det nordkoreanske regime.,Duplicate Token,there seems seems to be an unprecedented international consensus on possible counter-measures against the north korean regime.,"(1.00, 0.99)",0.9097379023777148,0.9933,1.0,1.0,0.999999995,0.9375,1.0,0.967741930489074,1.0,1.0,0.999999995,1.00,0.99,en
the answer is simple: the leaders of north korea think they have nothing to lose.,"svaret er ganske enkelt, at lederne i nordkorea tror, at de ikke har noget at tabe.",Replace Character,whe answer is simple: the leaders of north korea think they have nothing to lose.,"(0.99, 0.95)",0.9351334836242398,0.9411,0.9333333333333332,1.0,0.9655172363852556,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.9333333333333332,1.0,0.9655172363852556,0.99,0.95,en
"on behalf of the verts/ale group. - (fr) mr president, i come from a country that 'deals' in nuclear technology.","hr. formand! jeg kommer fra et land, som handler med nuklear teknologi.",Duplicate Token,"on behalf behalf of the verts/ale group . - (fr) mr president, i come from a country that 'deals' in nuclear technology.","(1.00, 1.00)",0.9415626571925269,0.9959,1.0,1.0,0.999999995,0.95,1.0,0.9743589693622616,1.0,1.0,0.999999995,1.00,1.00,en
"that being said, i am going to focus my speech on north korea.","når dette er sagt, vil jeg koncentrere mig om nordkorea.",Add random word,"that being said ungaro, i am going to focus my speech on north korea.","(0.95, 0.95)",0.8196501312471536,0.9922,0.8571428571428571,0.9230769230769232,0.8888888838957477,0.7692307692307693,0.8333333333333334,0.7999999950080001,0.8571428571428571,0.9230769230769232,0.8888888838957477,0.95,0.95,en
i urge them to translate this into political action in this twofold nuclear crisis.,lad det fremgå af de politiske handlinger i denne dobbelte atomkrise.,Swap words,i them urge to translate this into political action in this twofold nuclear crisis. ,"(0.95, 0.95)",0.820532221682398,0.9905,0.9285714285714286,1.0,0.9629629579698218,0.7142857142857143,0.7692307692307693,0.7407407357475996,0.8571428571428571,0.9230769230769232,0.8888888838957477,0.95,0.95,en
