originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
a word on the method.,et par bemærkninger om metoden.,Duplicate Token,a word word on the method.,"(0.95, 0.95)",0.7118034480382983,0.9654,1.0,1.0,0.999999995,0.8,1.0,0.8888888839506174,1.0,1.0,0.999999995,0.95,0.95,en
"as many people have already said, it is one that presupposes that the draft charter currently on the table will remain intact, or that the convention will be asked to rework it.","som påpeget af en række talere indebærer den anvendte metode, at det foreliggende udkast til den europæiske unions charter om grundlæggende rettigheder enten forbliver, som det er, eller at man anmoder forsamlingen til udarbejdelse af chartret om at gennemarbejde teksten på ny.",Replace Token with Random Word,"as many people have already said, it is one that presupposes that the draft charter currently on enneapetalous table will remain intact, or that the convention will be asked to rework it.","(0.95, 0.99)",0.9234732618882052,0.9706,0.9629629629629628,1.0,0.9811320704734782,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.9629629629629628,1.0,0.9811320704734782,0.95,0.99,en
let me remind you that we have not attempted to launch such an original process since the assizes in rome.,"husk på, at der siden oldtidens rom ikke har været søsat en så fundamentalt nyskabende proces.",Negation,let me remind you that we have attempted to launch such an original process since the assizes in rome.,"(0.95, 0.95)",0.8656030552541708,0.9565,1.0,0.95,0.9743589693622616,0.9444444444444444,0.8947368421052632,0.9189189139225714,1.0,0.95,0.9743589693622616,0.95,0.95,en
there would seem to be no alternative but to open up this debate and address the status of the charter.,imidlertid kan man efter min opfattelse ikke drøfte dette spørgsmål uden samtidig at rejse spørgsmålet om chartrets juridiske status.,Add random word,there would seem to be no alternative but to open up this debate and address the status of pibgorn the charter.,"(0.95, 0.90)",0.8747394842931362,0.9948,0.9473684210526316,1.0,0.9729729679766254,0.9,0.9473684210526316,0.9230769180802104,0.9473684210526316,1.0,0.9729729679766254,0.95,0.90,en
article 6 lays down the principles on which the union is established. it refers back to our constitutional traditions and to the european convention on human rights.,"i traktatens artikel 6 defineres de principper, den europæiske union bygger på, idet der henvises til vores forfatningsmæssige tradition og til den europæiske menneskerettighedskonvention.",Replace Character,article 6 lays down the principles on which the union is established. it refers back to our constitutivnal traditions and to the european convention on human rights.,"(0.98, 0.99)",0.9061874434879644,0.9653,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.98,0.99,en
"finally, it should request the commission to launch a widespread campaign to inform the public of this great project.",endelig bør man anmode kommissionen om at igangsætte en omfattende kampagne for at informere offentligheden om dette store projekt.,Duplicate character,"finally, it should requesst the commission to launch a widespread campaign to inform the public of this great project.","(0.99, 0.99)",0.8656030552541708,0.9519,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.99,0.99,en
"it results necessarily from the nature of the matter, from the essence of fundamental rights, and it corresponds to the expectations and requirements of the people.","det er en nødvendig konsekvens af sagens natur, af de grundlæggende rettigheders væsen, og det er i overensstemmelse med folks forventninger og krav.",Swap words,"it results necessarily the from nature of the matter, from the essence of fundamental rights, and it corresponds to the expectations and requirements of the people. ","(0.99, 0.99)",0.8853153595969632,0.9987,0.9444444444444444,1.0,0.9714285664326532,0.84,0.9130434782608696,0.8749999950086805,0.9444444444444444,1.0,0.9714285664326532,0.99,0.99,en
"as a member of the convention, i have to admit that from time to time over the last ten months i had grave doubts as to whether this project would succeed.","som medlem af forsamlingen må jeg indrømme, at jeg i løbet af de sidste 10 måneder ind i mellem har tvivlet stærkt på, om dette projekt ville lykkes.",Replace Token with Random Word,"as a member of the convention, i have to admit that from time to time over the last ten months i had grave doubts as to whether occidentalize project would succeed.","(0.95, 0.98)",0.9184678024441792,0.9696,0.96,0.96,0.959999995,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.96,0.96,0.959999995,0.95,0.98,en
"on the other hand, i do also recognise the strengths of the charter.",på den anden side kan jeg også se chartrets stærke sider.,Remove Character,"on the other hand, i do also reconise the strengths of the charter.","(0.99, 0.95)",0.8003203203844999,0.932,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.99,0.95,en
"the biarritz council and, three months hence, the nice council, which are to discuss the european institutions, must draw a significant conclusion from this.",under det europæiske råds møde i biarritz og tre måneder senere i nice bør der drages en central lære af dette afstemningsresultat.,Swap characters,"the biarritz council and, trhee months hence, the nice council, which are to discuss the european institutions, must draw a significant conclusion from this.","(0.99, 0.99)",0.9061874434879644,0.9653,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.9130434782608696,0.9130434782608696,0.9130434732608697,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.99,0.99,en
