originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"the basis for this work is of course the current budget for 2003, a prominent feature of which is the reform of the cfp and its requirements.","grundlaget herfor er naturligvis det aktuelle budget for 2003, og det er kendetegnet ved reformen af den fælles fiskeripolitik og kravene heri.",Remove Token,"the basis for this work is of course the current budget for 2003, a prominent feature of which is the reform of the and its requirements.","(0.95, 0.98)",0.9061874434879644,0.9687,1.0,0.95,0.9743589693622616,0.96,0.9230769230769232,0.9411764655901576,1.0,0.95,0.9743589693622616,0.95,0.98,en
"generous interpretation of the rules on flexibility and the reserve, as was still possible in the case of morocco, is no longer an option.","en generøs fortolkning af bestemmelserne inden for fleksibilitet og reserve, sådan som det var muligt i tilfældet med marokko, er ikke længere mulig.",Replace Token with Random Word,"generous interpretation of the rules diascopy flexibility and the reserve, as was still possible in the case of morocco, is no longer an option.","(0.95, 0.95)",0.8985396083419646,0.9627,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.9130434782608696,0.9130434782608696,0.9130434732608697,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.95,0.95,en
we anticipated the 20% decommissioning - before it had actually happened - and did our calculations as if it had already taken place.,"vi har foregrebet de 20 %'s ophugning, uden at den har fundet sted, vi har foretaget vores beregning, som om den allerede havde fundet sted, og har fastsat 15 dage til søs på grundlag heraf.",Replace Token with Random Word,we anticipated the 20% decommissioning - before it had actually happened - and nete our calculations as if it had already taken place.,"(0.98, 0.99)",0.8895260356363631,0.9597,0.95,0.95,0.949999995,0.9047619047619048,0.9047619047619048,0.9047618997619048,0.95,0.95,0.949999995,0.98,0.99,en
"secondly, it is news to me that the majority of the fishing fleet in the united kingdom now consists of vessels that are under ten years old.","derudover er det temmelig nyt for mig, at fiskerflåden i det forenede kongerige i det store og hele nu består af skibe, der er yngre end 10 år.",Duplicate character,"secoondly, it is news to me that the majority of the fishing fleet in the united kingdom now consists of vessels that are under ten years old.","(1.00, 1.00)",0.9635749534339606,0.9655,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.9565217391304348,0.9565217391304348,0.9565217341304348,1.00,1.00,en
there is no way round this.,"her er der desværre ikke noget, der hjælper.",Remove Character,there s no way round this.,"(0.99, 0.99)",0.6434588841607617,0.8413,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.99,0.99,en
if we only take half measures then we will not be able to bring about stock recovery and this will do huge damage to our fishermen in the long term.,"hvis vi kun træffer halve foranstaltninger, opnår vi ingen genopretning. så opnår vi i stedet enorme skader for vores fiskere på lang sigt.",Negation,if we only take half measures then we will be able to bring about stock recovery and this will do huge damage to our fishermen in the long term.,"(0.85, 0.95)",0.9127592114472296,0.9707,1.0,0.9629629629629628,0.9811320704734782,0.9642857142857144,0.9310344827586208,0.9473684160541708,1.0,0.9629629629629628,0.9811320704734782,0.85,0.95,en
i think it is only right to set the record straight with regard to mrs stihler's comments too.,"efter min mening skal man retfærdigvis også bringe det, fru stihler har sagt, i lod.",Replace Token with Random Word,i think it is only right to set the record lockage with regard to mrs stihler's comments too.,"(0.85, 0.95)",0.8578928092681435,0.9494,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.85,0.95,en
"you see, we also have to be able to give help spontaneously.",for vi må jo også kunne hjælpe spontant.,Duplicate character,"you see, we also have too be able to give help spontaneously.","(0.99, 0.99)",0.7825422900366437,0.9269,0.9166666666666666,1.0,0.9565217341398866,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.9166666666666666,1.0,0.9565217341398866,0.99,0.99,en
we will be addressing this issue in great detail during the course of this year: proposals will also be made to parliament for additional recovery plans.,"vi kommer til at behandle denne sag meget udførligt i år, der vil også komme forslag til parlamentet om supplerende genopretningsplaner.",Swap words,we will be addressing this issue in detail great during the course of this year: proposals will also be made to parliament for additional recovery plans. ,"(0.99, 0.99)",0.8807379283931852,0.9985,0.9583333333333334,1.0,0.9787233992575828,0.8461538461538461,0.88,0.862745093041138,0.9166666666666666,0.9565217391304348,0.9361702077682208,0.99,0.99,en
"mr president, further to your reference to guantanamo bay, i should like to inform the house that a group of christian liberation movement activists has been rounded up, harassed and attacked in santiago, the capital of cuba.","hr. formand, de har netop omtalt guantánamo. jeg vil gerne oplyse parlamentet om, at en gruppe medlemmer af den kristne befrielsesbevægelse er blevet intimideret, forfulgt og belejret i santiago de cuba, og jeg vil gerne minde dem om, hvilket de udmærket ved, at formanden for den kristne befrielsesbevægelse er oswaldo payá, modtager af sakharov-prisen i 2002.",Remove Character,"mr president, further to your reference to guantanamo bay, i should like to inform te house that a group of christian liberation movement activists has been rounded up, harassed and attacked in santiago, the capital of cuba.","(1.00, 1.00)",0.9370011451812968,0.9761,0.9705882352941176,1.0,0.9850746218667856,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.9705882352941176,1.0,0.9850746218667856,1.00,1.00,en
the debate on the state of the union is an established item on our agenda.,"hr. formand, mine damer og herrer, forhandlingen om situationen i eu er et fast punkt på vores arbejdsprogram.",Swap words,the debate on the state the of union is an established item on our agenda. ,"(0.99, 0.95)",0.7700645773757425,0.9922,0.9230769230769232,1.0,0.959999995008,0.7333333333333333,0.7857142857142857,0.7586206846611178,0.9230769230769232,1.0,0.959999995008,0.99,0.95,en
"this year, the debate falls at a particularly sensitive time in terms of both international affairs and the life of the union.","dette års forhandling kommer på et særlig vanskeligt tidspunkt, både når det gælder storpolitik og hverdagen i eu.",Duplicate character,"this year, the debate falls at a particularrly sensitive time in terms of both international affairs and the life of the union.","(0.99, 0.99)",0.8843865924896842,0.958,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9047619047619048,0.9047619047619048,0.9047618997619048,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.99,0.99,en
the very positive outcome of the referendum in malta is an auspicious sign and an incentive to even greater efforts.,"det meget positive resultat af folkeafstemningen på malta er et godt tegn, der opfordrer til en yderligere indsats.",Replace Character,the very positive outcome of the rwferendum in malta is an auspicious sign and an incentive to even greater efforts.,"(0.99, 0.99)",0.8656030552541708,0.9519,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.99,0.99,en
it affects us europeans all the more here and now because chance would have it that four of our member sates and one candidate country are currently members of the un security council.,"og den berører i endnu højere grad europæerne her i dag, fordi fire eu-medlemsstater og ét kandidatland tilfældigvis har sæde i fn's sikkerhedsråd i øjeblikket.",Remove Token,it affects us europeans all the more here and now because chance would have it that four of our member sates and one candidate country are currently members of un security council.,"(1.00, 1.00)",0.9210500207490828,0.9726,1.0,1.0,0.999999995,0.967741935483871,0.9375,0.952380947382212,1.0,1.0,0.999999995,1.00,1.00,en
we all support the security council in carrying out its duties.,vi støtter alle sikkerhedsrådet i udførelsen af dets pligter.,Remove Token,we all the security council in carrying out its duties.,"(0.85, 0.95)",0.7691605673134586,0.9216,1.0,0.9090909090909092,0.9523809473922904,0.8888888888888888,0.8,0.8421052581717452,1.0,0.9090909090909092,0.9523809473922904,0.85,0.95,en
what kind of europe do we want?,"hvad er det for et europa, vi ønsker?",Add random word,what kind of europe do we milkweed want?,"(0.85, 0.95)",0.6752918218126556,0.9799,0.875,1.0,0.9333333283555556,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.875,1.0,0.9333333283555556,0.85,0.95,en
"this shared sentiment, this spontaneous sharing of values in no way reduces the importance of an in-depth, open political debate: it only emphasises the need for it even more.","disse fælles holdninger og dette spontane værdifællesskab betyder ikke, at en grundlæggende og åben politisk debat bliver mindre vigtig, men understreger tværtimod behovet for en sådan debat.",Add random word,"this shared sentiment, this spontaneous sharing of values in no way reduces the importance of an in-depth, open political debate: it only formicaria emphasises the need for it even more.","(0.95, 0.99)",0.9219602423775934,0.9969,0.9615384615384616,1.0,0.9803921518646674,0.9310344827586208,0.9642857142857144,0.9473684160541708,0.9615384615384616,1.0,0.9803921518646674,0.95,0.99,en
"i would stress that the work of the parliamentary committees will be of crucial importance here, in particular.","jeg vil gerne understrege, at arbejdet i parlamentets udvalg bliver af særlig stor betydning.",Remove Token,"i would stress that the work of the parliamentary committees will be of crucial importance here, particular.","(0.98, 0.99)",0.8739351325046805,0.9542,1.0,0.9375,0.967741930489074,0.9375,0.8823529411764706,0.9090909040955004,1.0,0.9375,0.967741930489074,0.98,0.99,en
"i am confident that our interinstitutional cooperation will generate a work programme that matches our ambitions, and we have very high ambitions, as is quite clear from the political priorities we have set ourselves for 2004.","jeg er overbevist om, at det interinstitutionelle samarbejde vil munde ud i et arbejdsprogram, som er på højde med vores ambitioner. som det tydeligt fremgår af de politiske prioriteter, vi har opstillet for 2004, er disse ambitioner meget store.",Duplicate character,"i am confident that our interinstitutional cooperation will generate a work programme that matches our ambitions, and we have very high ambitioons, as is quite clear from the political priorities we have set ourselves for 2004.","(0.99, 1.00)",0.931838481115484,0.9738,0.96875,1.0,0.984126979128244,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.96875,1.0,0.984126979128244,0.99,1.00,en
"the current crisis must serve as an incentive for us to speed up the reform process which is underway. this process is necessary irrespective of enlargement, but enlargement and the present international context make it even more imperative and urgent.","den aktuelle krise bør motivere os til at fremskynde den igangværende reformproces, som er nødvendig uafhængigt af udvidelsen, men som udvidelsen og den aktuelle internationale situation gør endnu mere vigtig og presserende.",Replace Character,"the current crisis must serve as an incentive for us to speed up the reform process which is underway. this process is necessary irrespective of enlargement, bqt enlargement and the present international context make it even more imperative and urgent.","(0.99, 1.00)",0.9385522307631308,0.9767,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.9487179487179488,0.9487179487179488,0.9487179437179488,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.99,1.00,en
"together, we can and must lay the political and financial foundations to complement the institutional basis and open this new chapter.","ud over et solidt fundament for institutionerne kan og bør vi også skabe det politiske og finansielle fundament, der er nødvendigt for, at vi kan bevæge os ind i denne nye fase.",Duplicate character,"together, we can and must lay the political and financial foundationns to complement the institutional basis and open this new chapter.","(0.99, 0.95)",0.8787419089273848,0.9562,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.9,0.9,0.899999995,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.99,0.95,en
i shall start with the broad document which has been produced by the commission this morning.,"jeg vil starte med det omfattende dokument, som kommissionen har fremlagt her til morgen.",Duplicate character,ii shall start with the broad document which has been produced by the commission this morning.,"(0.99, 0.99)",0.9351334836242398,0.9411,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.99,0.99,en
it has not been produced.,vi har ikke fået den.,Negation,it has been produced.,"(1.00, 1.00)",7.262123179505913e-78,0.8203,1.0,0.8,0.8888888839506174,0.6666666666666666,0.5,0.5714285665306124,1.0,0.8,0.8888888839506174,1.00,1.00,en
the ppe-de group is in favour of the financial perspective covering a five-year period.,"ppe-de-gruppen går ind for, at det finansielle overslag skal gælde for en femårig periode.",Swap characters,the ppe-de group is in favour of the ifnancial perspective covering a five-year period.,"(0.98, 0.95)",0.8003203203844999,0.932,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.8461538461538461,0.8461538461538461,0.8461538411538462,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.98,0.95,en
"the questions we will be asking concern the significant rise of 780 in staffing numbers and, in particular, whether we need so many civil servants in the interpretation and translation departments.","vores spørgsmål vedrører den betydelige stigning i antallet af ansatte med 780 samt i særdeleshed, om det er nødvendigt med så mange tjenestemænd i tolke- og oversættelsesafdelingerne.",Duplicate Token,"the questions we will be asking concern the significant rise of 780 in staffing numbers and, in particular, whether we need so many civil servants in the interpretation and and translation departments.","(0.99, 0.99)",0.9474114688990278,0.9963,1.0,1.0,0.999999995,0.967741935483871,1.0,0.983606552378393,1.0,1.0,0.999999995,0.99,0.99,en
"secondly, there is the question of the a-30 subsidy lines - a specific, but very sensitive point for parliament.","for det andet er der spørgsmålet om a-30-støttebevillingerne, der er et konkret, men meget følsomt punkt for parlamentet.",Swap words,"secondly, there is the of question the a-30 subsidy lines - a specific, but very sensitive point for parliament. ","(0.98, 0.99)",0.8431006187347456,0.997,0.9473684210526316,1.0,0.9729729679766254,0.7894736842105263,0.8333333333333334,0.8108108058144633,0.8947368421052632,0.9444444444444444,0.9189189139225714,0.98,0.99,en
i conclude by saying that this is a key moment in this budgetary process.,"til sidst vil jeg sige, at det er et afgørende tidspunkt i denne budgetproces.",Remove Token,i conclude by saying that this is a key moment this budgetary process.,"(0.99, 0.99)",0.8003203203844999,0.9382,1.0,0.9230769230769232,0.959999995008,0.9166666666666666,0.8461538461538461,0.879999995008,1.0,0.9230769230769232,0.959999995008,0.99,0.99,en
the threat of war in iraq has opened new fault lines within the european union and also within the candidate countries.,den truende irak-krig har trukket nye skillelinjer inden for eu og også inden for kandidatlandene.,Duplicate character,the threat of war in iraq has opened new fault lines within the european union and aalso within the candidate countries.,"(0.98, 0.99)",0.8725129388059689,0.9541,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.98,0.99,en
it is indeed the case that we have to see to it that enlargement ends up being a success.,"ja, det er rigtigt, at vi skal sørge for, at udvidelsen bliver en succes.",Remove Character,it is indeed the case tht we have to see to it that enlargement ends up being a success.,"(0.99, 0.99)",0.8578928092681435,0.9494,0.9411764705882352,1.0,0.9696969647015612,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9411764705882352,1.0,0.9696969647015612,0.99,0.99,en
"mr president, commissioners, ladies and gentlemen, i should like to extend my warmest thanks to both of the rapporteurs, and the commission too, of course, for all their work.","hr. formand, hr. formand for kommissionen, fru kommissær, kære kolleger, jeg vil takke de to ordførere og naturligvis også kommissionen mange gange for alt det arbejde, der er udført.",Duplicate character,"mr president, commissioners, ladiees and gentlemen, i should like to extend my warmest thanks to both of the rapporteurs, and the commission too, of course, for all their work.","(0.99, 0.95)",0.9257518071011758,0.9721,0.96,0.96,0.959999995,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.96,0.96,0.959999995,0.99,0.95,en
"today we are discussing the budget guidelines and the commission policy strategy at the same time, as we hoped that a kind of synergy would arise between the two.","vi drøfter i dag kommissionens budgetretningslinjer og politiske strategi samtidig, fordi vi håbede, at der ville opstå en slags synergi mellem de to.",Replace Character,"today we are discussing the budget guidelines and the commission policy strategy at the same time, as we hoped that a kind of syneogy would arise between the two.","(0.99, 0.95)",0.9127592114472296,0.9676,0.96,0.96,0.959999995,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.96,0.96,0.959999995,0.99,0.95,en
"last saturday was 8 march - international women's day - and so i thought it fitting to say something about that here, too.","i lørdags var det den 8. marts - den internationale kvindedag - og derfor syntes jeg, det var passende at sige noget herom.",Swap characters,"last saturday was 8 march - international womne's day - and so i thought it fitting to say something about that here, too.","(0.99, 0.99)",0.8942255541978509,0.9613,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.99,0.99,en
this really leaves me dumbfounded.,det kan da ikke være rigtigt.,Remove Token,this really me dumbfounded.,"(0.95, 0.95)",7.262123179505913e-78,0.8203,1.0,0.8,0.8888888839506174,0.6666666666666666,0.5,0.5714285665306124,1.0,0.8,0.8888888839506174,0.95,0.95,en
"in the view of my group, that is unacceptable.",for min gruppe er det uacceptabelt.,Add random word,"in the view of my group hepatotoxicity, that is unacceptable.","(0.75, 0.95)",0.7426141117870939,0.988,0.8,0.8888888888888888,0.8421052581717452,0.6666666666666666,0.75,0.7058823479584776,0.8,0.8888888888888888,0.8421052581717452,0.75,0.95,en
"as i have said, everyone will have to become accustomed to this.",det skal alle som sagt vænne sig til.,Swap characters,"as i have said, everyone will have to become accustmoed to this.","(0.99, 0.95)",0.7825422900366437,0.9269,0.9,0.9,0.899999995,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.9,0.9,0.899999995,0.99,0.95,en
"we must promote economic activity and, to that end, we must first of all create better investment opportunities in those countries, and we must look into all the means to make that possible.","vi skal fremme de økonomiske aktiviteter, og med henblik herpå skal vi først og fremmest sørge for bedre investeringsmuligheder i disse lande, og vi skal undersøge alle instrumenter, der kan muliggøre dette.",Remove Token,"we must promote economic activity and, to that end, we must first all create better investment opportunities in those countries, and we must look into all the means to make that possible.","(1.00, 1.00)",0.9278982724420874,0.9755,1.0,0.9615384615384616,0.9803921518646674,0.9655172413793104,0.9333333333333332,0.949152537374318,1.0,0.9615384615384616,0.9803921518646674,1.00,1.00,en
we shall have to investigate the consequences of the n+2 rule and the consequences of the 4% performance reserve.,"vi skal undersøge, hvilke konsekvenser n+2-reglen får, og hvilke konsekvenser 4 %-præstationsreserven får.",Swap words,we shall have to investigate consequences the of the n+2 rule and the consequences of the 4% performance reserve. ,"(0.98, 0.95)",0.8343664980911134,0.9965,0.9333333333333332,1.0,0.9655172363852556,0.7777777777777778,0.9333333333333332,0.8484848435261708,0.9333333333333332,1.0,0.9655172363852556,0.98,0.95,en
it seems that every year yet more agencies are added.,tilsyneladende kommer der hvert år en række nye agenturer.,Duplicate Token,it seems that every every year yet more agencies are added.,"(0.99, 0.99)",0.8250796367302369,0.988,1.0,1.0,0.999999995,0.9,1.0,0.947368416066482,1.0,1.0,0.999999995,0.99,0.99,en
