originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
o-forskning er et uundværligt redskab i integrationen af naturbeskyttelse og landbrug og i forbindelse med en bæredygtig pleje og udnyttelse af naturnære biotoper i landbruget.,"on-farm research is an indispensable tool in the integration of nature conservation and agriculture, and above all in the sustainable maintenance and use of organic habitats in the agricultural landscape.",Remove Token,o-forskning er et uundværligt redskab i integrationen af naturbeskyttelse og landbrug og forbindelse med en bæredygtig pleje og udnyttelse af naturnære biotoper i landbruget.,"(0.99, 0.95)",0.8942255541978509,0.9633,1.0,1.0,0.999999995,0.9565217391304348,0.9166666666666666,0.9361702077682208,1.0,1.0,0.999999995,0.99,0.95,da
"landbrugsforskning er som regel flerårig, og jeg har hørt om flerårige forskningsprojekter, som aldrig nåede ind i resultatfasen på grund af budgetbesparelser.","agricultural research is generally multiannual, and i have been told about projects undertaken within this multiannual research framework that have never entered their final phase due to budget cutbacks.",Swap characters,"landbrugsforskning er som regel flerårig, og jeg har hørt om flerårige forsknignsprojekter, som aldrig nåede ind i resultatfasen på grund af budgetbesparelser.","(1.00, 1.00)",0.8895260356363631,0.9597,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.9047619047619048,0.9047619047619048,0.9047618997619048,0.9523809523809524,0.9523809523809524,0.9523809473809524,1.00,1.00,da
desuden har medlemsstaterne en forkærlighed for at skære i forskningsmidlerne.,the member states are also very keen on cutting research funding.,Add random word,desuden har medlemsstaterne en forkærlighed for at skære stejle i forskningsmidlerne.,"(0.85, 0.95)",0.7426141117870939,0.988,0.9090909090909092,1.0,0.9523809473922904,0.8,0.8888888888888888,0.8421052581717452,0.9090909090909092,1.0,0.9523809473922904,0.85,0.95,da
"under den forrige forhandling drøftede man mere indgående komplekse emner, som relaterer sig til intensiveret forskning i indkomstforhold og indkomstalternativer.","in the previous debate, complex issues relating to more intensive research into income and income generation options were discussed in more detail.",Duplicate Token,"under den forrige forhandling drøftede man mere indgående komplekse emner, som relaterer sig til til intensiveret forskning i indkomstforhold og indkomstalternativer.","(0.99, 1.00)",0.9175169016290816,0.9951,1.0,1.0,0.999999995,0.95,1.0,0.9743589693622616,1.0,1.0,0.999999995,0.99,1.00,da
to procent af eu's nuværende forskningsbudget for hele landbrugssektoren gør det ikke let at nå denne målsætning.,two per cent of the current eu research budget for the entire agricultural sector does not facilitate the achievement of this objective.,Negation,to procent af eu's nuværende forskningsbudget for hele landbrugssektoren gør det let at nå denne målsætning.,"(0.95, 0.99)",0.8492326635760689,0.9517,1.0,0.9411764705882352,0.9696969647015612,0.9333333333333332,0.875,0.903225801456816,1.0,0.9411764705882352,0.9696969647015612,0.95,0.99,da
til trods for disse ændringer forbliver målet det samme.,"despite these amendments, the objective remains the same.",Duplicate character,til trods for disse ændringger forbliver målet det samme.,"(1.00, 1.00)",0.6580370064762462,0.8951,0.8888888888888888,0.8888888888888888,0.888888883888889,0.75,0.75,0.749999995,0.8888888888888888,0.8888888888888888,0.888888883888889,1.00,1.00,da
"denne nye foranstaltning, som i princippet omfatter særligt truede arter, er knyttet til et nyt instrument, forvaltning af fiskeriindsatsen, som tilføjes oven i de allerede fastlagte instrumenter, f.eks. fastsættelse af tac'er og kvoter.","this new legislation, which in principle covers species that are under particular threat, is combined with a new instrument, management by fishing effort, which comes on top of the instruments already in place, in particular the setting of tacs and quotas.",Remove Token,"denne nye foranstaltning, som i princippet omfatter truede arter, er knyttet til et nyt instrument, forvaltning af fiskeriindsatsen, som tilføjes oven i de allerede fastlagte instrumenter, f.eks . fastsættelse af tac'er og kvoter.","(0.95, 0.95)",0.933651069586263,0.9774,1.0,0.967741935483871,0.983606552378393,0.96875,0.9393939393939394,0.9538461488473374,1.0,0.967741935483871,0.983606552378393,0.95,0.95,da
"vi råder heller ikke over en vurdering af de midlertidige foranstaltninger til genopretning af bestandene, som blev truffet i henhold til bilag xvii til forordningen om fastsættelse af tac'er og kvoter for 2003.",nor do we have an evaluation of the transitional measures taken to restore stocks under annex xvii to the regulation setting tacs and quotas for 2003.,Negation,"vi råder heller over en vurdering af de midlertidige foranstaltninger til genopretning af bestandene, som blev truffet i henhold til bilag xvii til forordningen om fastsættelse af tac'er og kvoter for 2003.","(0.99, 0.99)",0.9234732618882052,0.9741,1.0,0.9655172413793104,0.9824561353524162,0.967741935483871,0.9375,0.952380947382212,1.0,0.9655172413793104,0.9824561353524162,0.99,0.99,da
"eftersom den nordlige kulmulebestand ikke ligger under de sikre biologiske grænser, har vi ikke fundet det på sin plads at gøre den til genstand for en genopretningsplan i henhold til rammeforordningens artikel 5.","as the northern hake stock is not outside safe biological limits, it would not seem appropriate to us to apply a recovery plan to it under article 5 of the framework regulation.",Negation,"eftersom den nordlige kulmulebestand ligger under de sikre biologiske grænser, har vi fundet det på sin plads at gøre den til genstand for en genopretningsplan i henhold til rammeforordningens artikel 5.","(0.85, 0.95)",0.8452785147119855,0.9479,1.0,0.9666666666666668,0.9830508424590636,0.9333333333333332,0.875,0.903225801456816,1.0,0.9666666666666668,0.9830508424590636,0.85,0.95,da
i kommissionens forslag er der heller ingen balance mellem den biologiske genopretning og de socioøkonomiske følger.,neither does the commission’s proposal seek a balance between biological recovery and socio-economic repercussions.,Replace Character,i kommissgonens forslag er der heller ingen balance mellem den biologiske genopretning og de socioøkonomiske følger.,"(0.99, 0.95)",0.8843946454355334,0.9403,0.9375,0.9375,0.937499995,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.9375,0.9375,0.937499995,0.99,0.95,da
"det er grunden til, at kommissionen i flere år har forsøgt at overbevise rådet om nødvendigheden af en genopretningsplan.",that is why the commission has been trying for some years to convince the council of the need for a recovery plan.,Duplicate character,"det er grunden til, at kommissionen i flere år har forsøgt at overbevise rådet om nødvendigheden aaf en genopretningsplan.","(0.99, 1.00)",0.8656030552541708,0.9519,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.99,1.00,da
"rådet er endog gået et skridt videre og har hævet tac'erne for kulmule med næsten en tredjedel, hvor kommissionen havde anbefalet en reduktion.",council even went one step further by increasing the tacs for hake by almost a third where the commission had recommended a reduction.,Duplicate Token,"rådet er endog gået et skridt videre og har hævet tac'erne for kulmule med næsten en tredjedel, hvor hvor kommissionen havde anbefalet en reduktion.","(1.00, 1.00)",0.927798702074307,0.9958,1.0,1.0,0.999999995,0.9565217391304348,1.0,0.977777772780247,1.0,1.0,0.999999995,1.00,1.00,da
"i december 2002 blev det under stort halløj meddelt, at reformen af den fælles fiskeripolitik var en stor succes, og man sagde bl.a., at der skulle gennemføres genopretningsplaner omfattende en reduktion af fiskeriindsatsen.","in december 2002 it was announced with great ado that the reform of the common fisheries policy was a great success and, amongst other things, it was said that recovery plans with effort reduction were to be applied.",Duplicate Token,"i december 2002 blev det under stort halløj meddelt, at reformen af den fælles fælles fiskeripolitik var en stor succes, og man sagde bl.a., at der skulle gennemføres genopretningsplaner omfattende en reduktion af fiskeriindsatsen.","(1.00, 1.00)",0.9517717163466128,0.9972,1.0,1.0,0.999999995,0.9714285714285714,1.0,0.9855072413778618,1.0,1.0,0.999999995,1.00,1.00,da
men rådet afviste store dele af dette råd.,but the council rejected much of that advice.,Replace Token with Random Word,men Bramming afviste store dele af dette råd.,"(0.95, 0.98)",0.7506238537503395,0.8819,0.875,0.875,0.874999995,0.7142857142857143,0.7142857142857143,0.7142857092857143,0.875,0.875,0.874999995,0.95,0.98,da
"rådet skal være realistisk i forhold til den situation, som fiskeindustrien står i, og lytte til forskernes råd.",the council needs to take a realistic approach to the situation facing the fisheries industry and listen to the scientists' advice.,Swap words,"rådet skal være realistisk i forhold til den situation, som står fiskeindustrien i, og lytte til forskernes råd. ","(0.95, 0.95)",0.8343664980911134,0.9965,0.9444444444444444,1.0,0.9714285664326532,0.7777777777777778,0.8235294117647058,0.7999999950040816,0.8888888888888888,0.9411764705882352,0.914285709289796,0.95,0.95,da
"af de seneste biologiske data fremgår det, at situationen, hvad angår kulmule, ikke er så alvorlig, at der er behov for drastiske indgreb. jeg støtter derfor fuldt og helt souchet-betænkningen og anmoder kommissionen om at justere sine planer.","recent information from biologists suggests that the situation surrounding hake is not so bad as to call for drastic action, and so i wholeheartedly support mrs souchet’s report and call on the commission to adjust its plans.",Negation,"af de seneste biologiske data fremgår det, at situationen, hvad angår kulmule, er så alvorlig, at der er behov for drastiske indgreb . jeg støtter derfor fuldt og helt souchet-betænkningen og anmoder kommissionen om at justere sine planer.","(0.85, 0.95)",0.940028651976138,0.9794,1.0,0.9705882352941176,0.9850746218667856,0.9722222222222222,0.945945945945946,0.9589041045899794,1.0,0.9705882352941176,0.9850746218667856,0.85,0.95,da
"det glæder mig derfor, at planerne om at oprette regionale rådgivende råd, som hr. varela suanzes-carpegna nævnte, kommer til at bestå af både forskere og fiskere.","in this respect, i am delighted that plans for the creation of regional advisory councils, which mr varela suanzes-carpegna mentioned, will bring together fishermen and scientists.",Swap characters,"det glæder mig derfor, at planerne om at oprette regionale rådgivende råd, som hr. varela suanzes-carpegna ænvnte, kommer til at bestå af både forskere og fiskere.","(0.99, 0.99)",0.9127592114472296,0.9676,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.92,0.92,0.919999995,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.99,0.99,da
