originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"derfor er kommissionens forslag om i en enkelt tekst at samle de tekniske foranstaltninger til bevarelse af disse fiskearter, som stammer fra både fællesskabslovgivningen og henstillinger fra de regionale organisationer, meget hensigtsmæssigt og i det store og hele prisværdigt.","therefore, the commission proposal to group together in a single text the technical measures for the conservation of these species, which have arisen from community legislation and from the recommendations of the international organisations, is very appropriate and is generally to be applauded.",Remove Token,"derfor er kommissionens forslag om i en enkelt tekst at samle de tekniske foranstaltninger til bevarelse af disse fiskearter, som stammer fra både fællesskabslovgivningen og henstillinger fra de regionale organisationer, meget hensigtsmæssigt og det store og hele prisværdigt.","(0.99, 0.99)",0.9370011451812968,0.9781,1.0,1.0,0.999999995,0.972972972972973,0.9473684210526316,0.9599999950008888,1.0,1.0,0.999999995,0.99,0.99,da
"intentionen om at begrænse antallet af traditionelle fartøjer, hvad enten vi kan lide det eller ej, for at åbne havnene for nye flåder, kan altså under ingen omstændigheder accepteres, og derfor anmoder jeg om, at fiskeriudvalgets ændringsforslag støttes fuldt ud.","the intention therefore to limit the presence of boats, whether we like it or not, with a fishing tradition in order to open up the ports to new fleets is completely unacceptable and i therefore ask for your full support for the amendments tabled by the committee on fisheries.",Remove Token,"intentionen om at begrænse antallet af traditionelle fartøjer, hvad enten vi kan lide det eller ej, for at åbne havnene for nye flåder, kan altså under ingen omstændigheder accepteres, og derfor anmoder jeg om, at fiskeriudvalgets ændringsforslag støttes ud.","(0.99, 0.95)",0.9487643004979492,0.9803,1.0,0.9722222222222222,0.9859154879587384,0.9736842105263158,0.9487179487179488,0.9610389560398044,1.0,0.9722222222222222,0.9859154879587384,0.99,0.95,da
"de menneskelige ressourcer, som kommissionen råder over til denne opgave, er helt klart utilstrækkelige, og derfor føler sektoren sig ikke ordentligt repræsenteret.",the commission' s human resources for this task are altogether insufficient and the sector therefore feels under-represented.,Negation,"de menneskelige ressourcer, som kommissionen råder over til denne opgave, er helt klart utilstrækkelige, og derfor føler sektoren sig ordentligt repræsenteret.","(0.95, 0.99)",0.8942255541978509,0.965,1.0,0.9545454545454546,0.976744181049216,0.95,0.9047619047619048,0.9268292632956572,1.0,0.9545454545454546,0.976744181049216,0.95,0.99,da
"vi støtter også anmodningen om mere information om de kontrol- og overvågningsaktiviteter, der gennemføres inden for rammerne af de regionale fiskeriorganisationer.",we also support the request for greater information on the control and monitoring activities carried out within the regional fishing organisations.,Remove Character,"vi støtter også anmodningen om mere information om de kontrol- og overvågningsaktiviteter, der genneføres inden for rammerne af de regionale fiskeriorganisationer.","(0.99, 0.95)",0.8787419089273848,0.9562,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9,0.9,0.899999995,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.99,0.95,da
"jeg mener, at der er diskutable ting i begrundelsen, men vi deler hans bekymring over tilstedeværelsen af fartøjer under bekvemmelighedsflag, som opererer ukontrolleret.","i believe there are questionable aspects in his explanatory statement, but we share his concern about the presence of ships flying flags of convenience whose operation does not come under any control.",Replace Token with Random Word,"jeg mener, at der er diskutable ting i begrundelsen, men vi deler hans bekymring over tilstedeværelsen af fartøjer under bekvemmelighedsflag, som sværte ukontrolleret.","(0.95, 0.95)",0.9095666970593144,0.9627,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.95,0.95,da
jeg vil kun sige to ting.,i only have two points i want to make.,Add random word,jeg vil kun sige banke to ting.,"(0.85, 0.90)",0.5154486831107657,0.9744,0.8571428571428571,1.0,0.9230769181065088,0.6666666666666666,0.8,0.7272727223140496,0.8571428571428571,1.0,0.9230769181065088,0.85,0.90,da
"den første drejer sig om det meget vigtige ændringsforslag, som min kollega hr. piétrasanta stillede i udvalget.",the first concerns the very important amendment tabled by my colleague mr piétrasanta in committee.,Remove Token,"den første drejer sig om det meget vigtige ændringsforslag, som min hr . piétrasanta stillede i udvalget.","(0.98, 0.95)",0.8578928092681435,0.9542,1.0,0.9411764705882352,0.9696969647015612,0.9333333333333332,0.875,0.903225801456816,1.0,0.9411764705882352,0.9696969647015612,0.98,0.95,da
"hr. piétrasanta ønskede at styrke denne resolution ved at sige, at udstyret skulle være obligatorisk i stedet for, at man blot opfordrede til at bruge det.",mr piétrasanta wanted to strengthen this resolution by saying that the gear should be obligatory rather than just simply encouraged.,Replace Token with Random Word,"benzol . piétrasanta ønskede at styrke denne resolution ved at sige, at udstyret skulle være obligatorisk i stedet for, at man blot opfordrede til at bruge det.","(0.99, 0.95)",0.9648571584702385,0.9666,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.96,0.96,0.959999995,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.99,0.95,da
"men ændringsforslaget blev forkastet, da det ville have påvirket eu-industriens fangst af hajer.","however, the amendment was defeated as it would have interfered with the catching of sharks by eu industry.",Remove Character,"men ændringsforslaget blev forkastet, da det ville have påvirket eu-industriens fanst af hajer.","(0.99, 0.95)",0.8003203203844999,0.932,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.99,0.95,da
"fiskeriet efter disse arter udviser bestemte fælles træk, og det helt uafhængigt af, hvor fiskeriet finder sted. derfor foreslår vi også en sammenhængende pakke af foranstaltninger.","fishing of these species has certain characteristics in common, irrespective of where it takes place, which is why we have proposed a coherent package of measures.",Duplicate character,"fiskeriet efter disse arter udviser bestemte fælles træk, og det helt uafhængigt af, hvor fiskerieet finder sted. derfor foreslår vi også en sammenhængende pakke af foranstaltninger.","(0.99, 0.99)",0.9095930632220222,0.9661,0.9615384615384616,1.0,0.9803921518646674,0.92,0.92,0.919999995,0.9615384615384616,1.0,0.9803921518646674,0.99,0.99,da
vi har i dem sammenfattet nye og eksisterende bestemmelser.,we have included both new and existing provisions in these regulations.,Swap words,vi har dem i sammenfattet nye og eksisterende bestemmelser. ,"(0.95, 0.98)",0.6147881529512643,0.968,0.9,1.0,0.947368416066482,0.5555555555555556,0.625,0.5882352891349482,0.8,0.8888888888888888,0.8421052581717452,0.95,0.98,da
"af denne grund er jeg nødt til på nuværende tidspunkt at forkaste ændringsforslagene 1 til 7 - her drejer det sig altså, som nævnt, om det proceduremæssige spørgsmål og om tidspunktet.","which is why, at this point in time, i am unable to accept amendment nos 1 to 7, which concern, as stated, the procedural issue and the start date of this proposal.",Duplicate Token,"af denne grund er jeg nødt til på nuværende tidspunkt at forkaste ændringsforslagene 1 til 7 - her drejer det det sig altså, som nævnt, om det proceduremæssige spørgsmål og om tidspunktet.","(1.00, 1.00)",0.9474114688990278,0.997,1.0,1.0,0.999999995,0.967741935483871,1.0,0.983606552378393,1.0,1.0,0.999999995,1.00,1.00,da
i den nye protokol fastsættes de tekniske og finansielle betingelser for ef-fiskerfartøjernes aktiviteter i ækvatorialguineas farvande i perioden 1. juli 2000 til 30. juni 2001.,this new protocol fixes the technical and financial conditions governing the fishing activities of community vessels in the waters of equatorial guinea during the period 1 july 2000 to 30 june 2001.,Duplicate Token,i den nye protokol fastsættes de tekniske og finansielle betingelser for ef-fiskerfartøjernes aktiviteter i ækvatorialguineas farvande i perioden 1. 1. juli 2000 til 30. juni 2001.,"(0.99, 0.95)",0.8660419717290375,0.9921,1.0,1.0,0.999999995,0.96,1.0,0.9795918317367764,1.0,1.0,0.999999995,0.99,0.95,da
"det er selvfølgelig sket igen og igen, og vi må gøre noget for at forsøge at bekæmpe det.","of course, it has happened time and time again and we must do something to try and control this.",Replace Token with Random Word,"det er selvfølgelig sket igen og igen, og vi må gøre noget for læge forsøge at bekæmpe det.","(0.95, 0.95)",0.8578928092681435,0.9494,0.9375,1.0,0.967741930489074,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9375,1.0,0.967741930489074,0.95,0.95,da
"det er noget, som alle i fiskeriudvalget beklager.",this is something that all of us on the fisheries committee regret.,Duplicate Token,"det er er noget, som alle i fiskeriudvalget beklager.","(1.00, 1.00)",0.8420460979216616,0.9861,1.0,1.0,0.999999995,0.875,1.0,0.9333333283555556,1.0,1.0,0.999999995,1.00,1.00,da
"det rejser spørgsmål om, hvorvidt det arbejde, der er blevet udført i udvalget, og dagens forhandling har været totalt tidsspilde.",it poses the question as to whether the work carried out in the committee and today' s debate have been a total waste of time.,Replace Character,"det rejser spørgsmål om, hvorvidt wet arbejde, der er blevet udført i udvalget, og dagens forhandling har været totalt tidsspilde.","(0.99, 0.99)",0.8843865924896842,0.9573,0.95,1.0,0.9743589693622616,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.95,1.0,0.9743589693622616,0.99,0.99,da
endelig vil jeg gerne benytte lejligheden til at takke sekretariatet i fiskeriudvalget for deres bistand og ligeledes sekretariatet i min egen gruppe.,finally i would like to take the opportunity to pay tribute and thank the secretariat of the fisheries committee for their assistance and also the secretariat in my own group.,Swap characters,endelig vil jeg gerne benytte lejligheden til at takke sekretariatet i fsikeriudvalget for deres bistand og ligeledes sekretariatet i min egen gruppe.,"(0.99, 0.99)",0.8787419089273848,0.9562,0.95,0.95,0.949999995,0.9,0.9,0.899999995,0.95,0.95,0.949999995,0.99,0.99,da
