originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"it is therefore quite right to acknowledge them and, if possible, to find solutions that take account of these facets, which relate to human beings and their dignity.","derfor bør vi anerkende disse aspekter og så vidt muligt finde nogle løsninger, hvor man respekterer etikken, som vedrører mennesket og den menneskelige værdighed.",Replace Token with Random Word,"it is therefore quite right to acknowledge them and, zoographically possible, to find solutions that take account of these facets, which relate to human beings and their dignity.","(0.95, 0.99)",0.9157103753711766,0.9686,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.925925925925926,0.925925925925926,0.925925920925926,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.95,0.99,en
these are cross-cutting positions that also require an ability to listen to and to respect others.,"der er tale om holdninger på tværs af grupperne, som man er nødt til at lytte til og respektere.",Remove Token,these are cross-cutting positions also require an ability to listen to and to respect others.,"(0.98, 0.95)",0.8282477531331041,0.9458,1.0,0.9285714285714286,0.9629629579698218,0.9285714285714286,0.8666666666666667,0.8965517191438764,1.0,0.9285714285714286,0.9629629579698218,0.98,0.95,en
"public funding for research remains necessary in sensitive sectors such as health, energy and the environment, and i believe there is considerable agreement on that in parliament.","det er stadig nødvendigt med offentlig forskningsstøtte på følsomme områder såsom sundhed, energi og miljø, og det tror jeg, at der er bred enighed om i parlamentet.",Swap characters,"public funding for research remains necessary in sensitive sectors usch as health, energy and the environment, and i believe there is considerable agreement on that in parliament.","(0.99, 0.99)",0.9095930632220222,0.9665,0.96,0.96,0.959999995,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.96,0.96,0.959999995,0.99,0.99,en
"the low rates of pay and limited funding for research drive researchers to emigrate or, more often, to abandon public research in order to try more rewarding paths to personal fulfilment.",de lave lønninger og de begrænsede finansielle bevillinger til forskningen får forskerne til at emigrere eller - sådan som det oftest er tilfældet - forlade den offentlige forskning for at finde nogle mere lønsomme måder at opnå personlig tilfredsstillelse på.,Duplicate Token,"the low rates of pay and limited funding for research drive researchers to emigrate or, more often, to abandon public public research in order to try more rewarding paths to personal fulfilment.","(0.99, 0.99)",0.9474114688990278,0.997,1.0,1.0,0.999999995,0.967741935483871,1.0,0.983606552378393,1.0,1.0,0.999999995,0.99,0.99,en
it was the despised samaritan who did not pass by on the other side as others had.,"det var den foragtede samaritan, der ikke gik forbi, som de andre havde gjort.",Negation,it was the despised samaritan who did pass by on the other side as others had.,"(0.95, 0.95)",0.8394327083733336,0.9489,1.0,0.9375,0.967741930489074,0.9333333333333332,0.875,0.903225801456816,1.0,0.9375,0.967741930489074,0.95,0.95,en
he stopped to aid a fellow man who was in difficulty.,"han standsede for at hjælpe et medmenneske, der var i nød.",Remove Token,stopped to aid a fellow man who was in difficulty.,"(1.00, 1.00)",0.9036020036098448,0.924,1.0,0.9090909090909092,0.9523809473922904,1.0,0.9,0.947368416066482,1.0,0.9090909090909092,0.9523809473922904,1.00,1.00,en
"europe’s peripheral areas are currently undergoing depopulation, and it is imperative for us to maintain research in the outermost regions by creating attractive working conditions for researchers.","for øjeblikket sker der en affolkning af europas yderområder, og det er bydende nødvendigt, at vi fastholder forskningen i de yderste regioner ved at skabe attraktive arbejdsbetingelser for forskerne.",Remove Token,"europe ’ s peripheral areas are currently undergoing depopulation, and it is imperative for us to maintain research in outermost regions by creating attractive working conditions for researchers.","(0.99, 0.95)",0.9127592114472296,0.9707,0.8888888888888888,0.9230769230769232,0.9056603723602706,0.8518518518518519,0.8846153846153846,0.8679245233036669,0.8888888888888888,0.9230769230769232,0.9056603723602706,0.99,0.95,en
i welcome the setting up of excellence networks and the simplification of bureaucracy.,jeg hilser oprettelsen af ekspertisenetværket og en forenkling af bureaukratiet velkommen.,Duplicate character,i welcome the setting up of excellencce networks and the simplification of bureaucracy.,"(0.99, 0.95)",0.7825422900366437,0.9269,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.99,0.95,en
the issue that has generated the greatest number of problems is stem cell research.,"det spørgsmål, som har voldt flest problemer, er stamcelleforskningen.",Swap characters,the issue htat has generated the greatest number of problems is stem cell research.,"(0.99, 0.99)",0.8242367502646054,0.932,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.8461538461538461,0.8461538461538461,0.8461538411538462,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.99,0.99,en
it is our duty to make use of all the available tools in an ethical and responsible manner.,det er vores pligt at bruge de eksisterende muligheder på en etisk og ansvarsfuld måde.,Duplicate character,it is our duty to make use of all the available tools in an ethical and responsiblee manner.,"(0.99, 0.99)",0.866397551781362,0.9467,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.99,0.99,en
this fact is set to become increasingly significant in the light of current global influences.,dette forhold vil få større og større betydning i lyset af den nuværende påvirkning fra globalt hold.,Remove Token,this fact is to become increasingly significant in the light of current global influences.,"(0.99, 0.95)",0.8153551038173115,0.9423,1.0,0.9333333333333332,0.9655172363852556,0.9230769230769232,0.8571428571428571,0.8888888838957477,1.0,0.9333333333333332,0.9655172363852556,0.99,0.95,en
"we have to define our objectives clearly, so that we can secure economic and social stability and preserve public welfare.","vi er nødt til at definere vores målsætninger på en klar måde, så vi kan sikre økonomisk og social stabilitet og bevare den offentlige velfærd.",Replace Token with Random Word,"we have to define our objectives clearly, so that we can secure economic arterious social stability and preserve public welfare.","(0.98, 0.95)",0.8725129388059689,0.9541,0.9473684210526316,1.0,0.9729729679766254,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.9473684210526316,1.0,0.9729729679766254,0.98,0.95,en
demography and energy must constitute the core of our future research in the european union.,demografi og energi skal udgøre kernen i vores fremtidige forskning i eu.,Remove Character,demography nd energy must constitute the core of our future research in the european union.,"(0.99, 0.95)",0.8761560783209453,0.9364,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.99,0.95,en
"all these areas call upon us to lay down a clear set of objectives, particularly medium and long–term, as it is here that europe increasingly finds itself faced with a growing number of difficulties.","alle disse områder kræver, at vi fastlægger tydelige målsætninger, navnlig på mellemlang og lang sigt, eftersom det er her, at europa i stigende grad står over for stadig flere problemer.",Remove Character,"all tese areas call upon us to lay down a clear set of objectives, particularly medium and long–term, as it is here that europe increasingly finds itself faced with a growing number of difficulties.","(1.00, 1.00)",0.9502733228857496,0.9729,0.96875,0.96875,0.968749995,0.9393939393939394,0.9393939393939394,0.9393939343939396,0.96875,0.96875,0.968749995,1.00,1.00,en
