originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
the schnellhardt report improves on the commission's proposal by making it clearer and by including some spirit drinks that are difficult to define and others that were omitted from the original proposal.,"horst schnellhardts betænkning er en forbedring af kommissionens forslag, der har fået øget klarhed, og fordi den medtager nogle vanskeligt definerbare typer spiritus og andre, der manglede i det oprindelige forslag.",Remove Token,the schnellhardt report improves on the commission's proposal by making it clearer and by including some spirit drinks that are difficult to define and others that omitted from the original proposal.,"(0.99, 0.99)",0.9210500207490828,0.9733,1.0,0.9615384615384616,0.9803921518646674,0.9666666666666668,0.935483870967742,0.9508196671324912,1.0,0.9615384615384616,0.9803921518646674,0.99,0.99,en
"on the other hand, this is also a precautionary position aimed at preventing the situation from recurring in the future whereby the production and placing on the market of, say, a traditional portuguese drink is undermined.","denne holdning er også forebyggende, da den sigter på at hindre, at der i fremtiden kan ske noget lignende i form af forfalskning og markedsføring af traditionelle portugisiske drikkevarer.",Swap characters,"on the other hand, this is also a precautionary position aimed at preventing the situation from recurring in the future whereby the production and placing on the market of, say, a tradiitonal portuguese drink is undermined.","(0.99, 0.99)",0.933651069586263,0.9749,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.99,0.99,en
"i voted in favour of the schnellhardt report on the proposal for a regulation on the definition, description, presentation and labelling of spirit drinks, because i consider it vital that consumers should not be misled.","jeg har stemt for horst schnellhardts betænkning om forslag til forordning om definition, betegnelse, præsentation og mærkning af spiritus, fordi jeg finder det afgørende, at forbrugerne ikke vildledes.",Negation,"i voted in favour of the schnellhardt report on the proposal for a regulation on the definition, description, presentation and labelling of spirit drinks, because i consider it vital that consumers should be misled.","(0.85, 0.95)",0.931838481115484,0.9768,1.0,0.9666666666666668,0.9830508424590636,0.96875,0.9393939393939394,0.9538461488473374,1.0,0.9666666666666668,0.9830508424590636,0.85,0.95,en
yet at the same time i hope we will continue to pay attention to the plight of those small producers of 'apple and pear spirit' within the united kingdom who in the past have suffered from unfair discrimination.,"men jeg håber, at der stadig tages hensyn til de små producenter af æble- og pærecider i det forenede kongerige, som tidligere har været udsat for forskelsbehandling.",Duplicate Token,yet at at the same time i hope we will continue to pay attention to the plight of those small producers of 'apple and pear spirit' within the united kingdom who in the past have suffered from unfair discrimination.,"(1.00, 1.00)",0.96221553426632,0.9974,1.0,1.0,0.999999995,0.9736842105263158,1.0,0.9866666616675556,1.0,1.0,0.999999995,1.00,1.00,en
"spirits will, therefore, be in keeping with the new technical requirements, and particularly with the rules and standards of the world trade organisation.","spirituosa vil således være i overensstemmelse med de nye tekniske krav, især wto's forskrifter og standarder.",Add random word,"spirits will, therefore, be in keeping with the mortalism new technical requirements, and particularly with the rules and standards of the world trade organisation.","(0.85, 0.95)",0.9038693388414086,0.9961,0.95,1.0,0.9743589693622616,0.9090909090909092,0.9523809523809524,0.9302325531422392,0.95,1.0,0.9743589693622616,0.85,0.95,en
it was possible to retain the definition of 'agricultural rum' during the negotiations.,"det lykkedes under forhandlingerne at fastholde definitionen af ""rom af landbrugsoprindelse"".",Duplicate character,it was possible to retain the definition of 'agriculturral rum' during the negotiations.,"(0.99, 0.95)",0.8003203203844999,0.932,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.99,0.95,en
"producers and consumers approved the compromise reached concerning, in particular, the quality criteria.","producenter og forbrugere har godkendt det kompromis, der blev opnået, navnlig vedrørende kvalitetskriterierne.",Remove Token,"producers and consumers approved the compromise reached concerning, in particular, quality criteria.","(1.00, 1.00)",0.8153551038173115,0.9345,1.0,1.0,0.999999995,0.9090909090909092,0.8333333333333334,0.8695652124007562,1.0,1.0,0.999999995,1.00,1.00,en
"in the french overseas departments, the definition of 'agricultural rum' makes it possible for producers to set themselves apart from competitors from third countries.","i de oversøiske departementer gør definitionen af ""rom af landbrugsoprindelse"" det muligt for en producent at skille sig ud fra konkurrenter fra tredjelande.",Swap words,"in the french overseas departments, the definition 'agricultural of rum' makes it possible for producers to set themselves apart from competitors from third countries. ","(0.95, 0.95)",0.8757780041302399,0.9984,0.9565217391304348,1.0,0.977777772780247,0.8333333333333334,0.8695652173913043,0.8510638247894976,0.9130434782608696,0.9545454545454546,0.9333333283358024,0.95,0.95,en
"the point of departure is the social situation in europe, where alcohol consumption needs to be cut back on.","udgangspunktet er den sociale situation i europa, hvor alkoholforbruget skal reduceres.",Remove Character,"the point of departure is the social situation in europe, where alcohol consumption needs to b cut back on.","(0.99, 0.99)",0.8656030552541708,0.9519,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.99,0.99,en
the ban would replace the different existing measures implemented by several member states and aimed at prohibiting the production and/or marketing of furs from cats and dogs.,"forbuddet skal træde i stedet for de eksisterende forskelligartede foranstaltninger, som en række medlemsstater har iværksat for at forbyde fremstilling af og/eller handel med skind fra hunde og katte.",Replace Token with Random Word,eventlessness ban would replace the different existing measures implemented by several member states and aimed at prohibiting the production and/or marketing of furs from cats and dogs.,"(0.95, 0.95)",0.9621954581957616,0.9643,0.96,1.0,0.9795918317367764,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.96,1.0,0.9795918317367764,0.95,0.95,en
