originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
med tjenesten for eu' optræden udadtil gøres der nu et forsøg på at få bragt eu's udenrigspolitiske instrumenter ind i en sammenhængende ramme - de allerede foreliggende ressourcer samles og suppleres af nye ressourcer.,"an attempt is now being made, through the european external action service (eeas), to bring the union's external policy instruments into a coherent framework - the existing resources are being brought together and complemented by new resources.",Remove Token,med tjenesten for eu' optræden udadtil gøres der nu et forsøg på at få bragt eu's udenrigspolitiske instrumenter ind i en sammenhængende ramme - allerede foreliggende ressourcer samles og suppleres af nye ressourcer.,"(0.99, 0.95)",0.9278982724420874,0.9755,1.0,0.9696969696969696,0.984615379616568,0.96875,0.9393939393939394,0.9538461488473374,1.0,0.9696969696969696,0.984615379616568,0.99,0.95,da
"jeg er enig i de bestemmelser, der fastsætter, at eu-tjenestemænd og midlertidigt ansatte, der kommer fra medlemsstaterne og de diplomatiske tjenester, skal have samme rettigheder og skal kunne søge nye stillinger.",i support the provision which stipulates that eu officials and temporary agents who come from member states and diplomatic services must enjoy the same rights and be eligible to apply for new posts.,Swap words,"jeg er enig i de bestemmelser, der fastsætter, at eu-tjenestemænd og midlertidigt ansatte, der kommer fra medlemsstaterne og de diplomatiske tjenester, skal have samme og rettigheder skal kunne søge nye stillinger. ","(0.99, 0.95)",0.9095824888332176,0.9993,0.9629629629629628,1.0,0.9811320704734782,0.8709677419354839,0.9,0.8852458966406881,0.9629629629629628,1.0,0.9811320704734782,0.99,0.95,da
denne ændring af vedtægten for tjenestemænd i de europæiske fællesskaber og ansættelsesvilkårene for de øvrige ansatte i fællesskaberne er derfor fuldt ud berettiget.,"this amendment of the staff regulations of officials of the european communities and the conditions of employment of other servants of those communities shows that it is, therefore, fully justified.",Swap characters,denne ændring af vedtægten for tjenestemænd i de europæiske fællesskaber og asnættelsesvilkårene for de øvrige ansatte i fællesskaberne er derfor fuldt ud berettiget.,"(1.00, 1.00)",0.8843865924896842,0.958,0.95,0.95,0.949999995,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.95,0.95,0.949999995,1.00,1.00,da
fru ashton kan være sikker på vores opbakning.,you can be sure that we will help you.,Remove Token,fru ashton kan være sikker på opbakning.,"(0.95, 0.95)",0.6606328636027614,0.8919,1.0,0.875,0.9333333283555556,0.8333333333333334,0.7142857142857143,0.7692307642603551,1.0,0.875,0.9333333283555556,0.95,0.95,da
"jeg er sikker på, at tjenesten bliver en succes, hvis den kan drage fordel af alle medlemsstaternes erfaringer.",i am sure that the service will be a success if it can benefit from the experience of all member states.,Add random word,"jeg er sikker på, at tjenesten bliver nøkke en succes, hvis den kan drage fordel af alle medlemsstaternes erfaringer.","(0.95, 0.99)",0.8747394842931362,0.9948,0.9473684210526316,1.0,0.9729729679766254,0.8888888888888888,0.9411764705882352,0.914285709289796,0.9473684210526316,1.0,0.9729729679766254,0.95,0.99,da
"i den forbindelse skal vi gøre alt, hvad vi kan, for at sikre, at de diplomater, som medlemsstaterne udpeger, har samme høje kvalifikationer.","to this end, we must do everything possible to ensure that the diplomats designated by the individual member states have comparable and high qualifications.",Replace Token with Random Word,"i den forbindelse skal vi gøre alt, hvad vi kan, for at sikre, at de diplomater, som medlemsstaterne udpeger, feste samme høje kvalifikationer.","(0.98, 0.95)",0.9061874434879644,0.9653,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.98,0.95,da
"vi har med stort flertal vedtaget en kompromispakke, der afspejler de grønnes holdning, og som vores gruppe har ydet et betydeligt bidrag til.","in writing. - we have adopted with a big majority the compromise package reflecting the green position, to which our group has substantially contributed.",Replace Token with Random Word,"vi har med stort flertal vedtaget en kompromispakke, der famle de grønnes holdning, og som vores gruppe har ydet et betydeligt bidrag til.","(0.95, 0.99)",0.8942255541978509,0.9613,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.95,0.99,da
"jeg vil gerne understrege, at det skal være et krav, ja, at det er en nødvendighed, at der ansættes folk fra de af kommissionens direktorater, der er relevante på de forskellige fagområder, og det gælder også rådets og parlamentets personale.","i would like to stress the requirement, indeed the necessity, of ensuring that employees from the directorates of the european commission that are relevant in terms of subject matter, as well as from the council and parliament, participate in these services.",Remove Token,"jeg vil gerne, at det skal være et krav, ja, at det er en nødvendighed, at der ansættes folk fra de af kommissionens direktorater, der er relevante på de forskellige fagområder, og det gælder også rådets og parlamentets personale.","(0.98, 0.95)",0.9440602839389668,0.9808,0.967741935483871,0.9375,0.952380947382212,0.945945945945946,0.9210526315789472,0.9333333283342222,0.967741935483871,0.9375,0.952380947382212,0.98,0.95,da
jeg vil holde et vågent øje med udviklingen.,i am going to be watching the process very carefully.,Duplicate character,jeg vil holde et vågent øje med udviiklingen.,"(0.98, 0.99)",0.7506238537503395,0.8819,0.875,0.875,0.874999995,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.875,0.875,0.874999995,0.98,0.99,da
"det betyder også, at europa bliver en del af spændingerne og deltager i kontroversielle militære interventioner i krigszoner.","this makes it part of the tension and a participating force in divisive, military interventions in war zones.",Replace Character,"det betyder også, at europa bliver en del af spændingerne og deltager i kontrtversielle militære interventioner i krigszoner.","(0.99, 0.99)",0.8578928092681435,0.9494,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.99,0.99,da
