originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"vi er også tilfredse med rådets beslutning om at fastholde fleksibilitetsmekanismen i eu-budgettet på 0,03 % af eu's bnp.",we are also pleased with the council's decision to maintain the flexibility mechanism in the european union budget at a level of 0.03% of eu gdp.,Remove Character,"vi er også tilfredse med rådes beslutning om at fastholde fleksibilitetsmekanismen i eu-budgettet på 0,03 % af eu's bnp.","(1.00, 1.00)",0.8656030552541708,0.9519,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9473684210526316,0.9473684210526316,0.9473684160526316,1.00,1.00,da
"forslaget om at lempe de nationale bidrag til eu-budgettet faldt på grund af determineret modstand fra en gruppe medlemsstater, der var bange for offentlighedens reaktion.",the idea of relieving national contributions to the union budget fell in the face of determined opposition from a group of member states which was afraid of the reaction of public opinion.,Duplicate character,"forslaget om at lempee de nationale bidrag til eu-budgettet faldt på grund af determineret modstand fra en gruppe medlemsstater, der var bange for offentlighedens reaktion.","(1.00, 1.00)",0.8985396083419646,0.9627,0.96,0.96,0.959999995,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.96,0.96,0.959999995,1.00,1.00,da
"som det var tilfældet med det seneste forslag om at hæve budgettet for 2011, har jeg også været nødt til at stemme imod dette forslag af hensyn til borgerne i europa.","in writing. - (de) as was the case with the last proposal to increase the budget for 2011, i have also had to oppose this one in the interests of the citizens of europe.",Replace Character,"som det var tilfældet med det senestå forslag om at hæve budgettet for 2011, har jeg også været nødt til at stemme imod dette forslag af hensyn til borgerne i europa.","(0.99, 0.99)",0.9184678024441792,0.9696,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.99,0.99,da
"jeg stemte ja til forslaget, fordi den ansvarlige holdning er forenelig med parlamentets indsats for at giver eu's borgere tilstrækkelige finansielle midler, hvilket er bekræftet gennem godkendelsen af den fælles erklæring om betalingsbevillinger.","i voted in favour, because the responsible stance is consistent with parliament's efforts to give citizens of the union adequate financial resources, as confirmed by the approval of the joint statement on payment appropriations.",Add random word,"jeg stemte ja til forslaget, fordi den ansvarlige holdning er forenelig med parlamentets indsats for at giver eu's borgere tilstrækkelige finansielle midler, hvilket er bekræftet gennem gæt godkendelsen af den fælles erklæring om betalingsbevillinger.","(0.95, 0.99)",0.930648893393227,0.9972,0.96875,1.0,0.984126979128244,0.9393939393939394,0.96875,0.9538461488473374,0.96875,1.0,0.984126979128244,0.95,0.99,da
"da kommissionen fandt ansøgningen relevant og i overensstemmelse med de opstillede bestemmelser og derfor anbefaler en godkendelse af anmodningen, stemte jeg ja.","given that the commission believed this application to be appropriate when it considered it and to meet the requirements laid down, and therefore recommends that the request be approved, i voted in favour.",Swap words,"da kommissionen fandt ansøgningen relevant og i overensstemmelse med de opstillede bestemmelser og anbefaler derfor en godkendelse af anmodningen, stemte jeg ja. ","(0.99, 0.95)",0.8580511307421129,0.9977,0.9545454545454546,1.0,0.976744181049216,0.8181818181818182,0.8571428571428571,0.8372092973282856,0.9090909090909092,0.9523809523809524,0.9302325531422392,0.99,0.95,da
"jeg stemmer for betænkningen, da nederlandenes mobilisering af fonden er fuldt berettiget, og alle kriterierne er opfyldt.","i am voting in favour of the report, as the mobilisation of the fund by the netherlands is fully justified and all the criteria have been met.",Replace Token with Random Word,"jeg stemmer for betænkningen, da nederlandenes mobilisering af ål er fuldt berettiget, og alle kriterierne er opfyldt.","(0.95, 0.95)",0.8578928092681435,0.9494,0.9375,0.9375,0.937499995,0.875,0.875,0.874999995,0.9375,0.9375,0.937499995,0.95,0.95,da
jeg har selvfølgelig stemt for fru materas betænkning om anvendelse af den europæiske fond for tilpasning til globaliseringen (globaliseringsfonden) til at støtte afskedigede arbejdstagere i noord holland.,"of course, i have voted in favour of mrs matera's report on the mobilisation of the european globalisation adjustment fund (egf) to support citizens in noord holland who have been made redundant.",Add random word,jeg har selvfølgelig stemt for fru materas betænkning om anvendelse af den europæiske fond for tilpasning til globaliseringen (globaliseringsfonden) knække til at støtte afskedigede arbejdstagere i noord holland.,"(0.95, 0.95)",0.9138590650193388,0.9965,0.9615384615384616,1.0,0.9803921518646674,0.925925925925926,0.9615384615384616,0.9433962214168744,0.9615384615384616,1.0,0.9803921518646674,0.95,0.95,da
"jeg håber og ønsker derfor, at anvendelsesområdet i fremtiden kan udvides, og at flere lande vil tilslutte sig dette forstærkede samarbejde af hensyn til de borgere, de repræsenterer.","it is therefore my hope and wish that, in the future, the scope of application can be extended, and the number of countries subscribing to this enhanced cooperation can be increased: they owe it to the citizens that they represent.",Replace Token with Random Word,"jeg håber og ønsker derfor, at sauna i fremtiden kan udvides, og at flere lande vil tilslutte sig dette forstærkede samarbejde af hensyn til de borgere, de repræsenterer.","(0.95, 0.95)",0.9157103753711766,0.9686,0.96,0.96,0.959999995,0.925925925925926,0.925925925925926,0.925925920925926,0.96,0.96,0.959999995,0.95,0.95,da
"retsstillingen på eu-plan vedrørende lovvalg i forbindelse med skilsmisse og separation af ægtefæller af forskellig nationalitet er i øjeblikket meget forvirrende, fordi det er usikkert, hvilken lov der skal anvendes.","the legal situation at european level regarding the law applicable to the divorce and legal separation of spouses of different nationalities is currently very confusing, because it is unclear which law should be applied.",Remove Token,"retsstillingen på eu-plan vedrørende i forbindelse med skilsmisse og separation af ægtefæller af forskellig nationalitet er i øjeblikket meget forvirrende, fordi det er usikkert, hvilken lov der skal anvendes.","(0.98, 0.95)",0.9184678024441792,0.9725,1.0,0.9629629629629628,0.9811320704734782,0.9642857142857144,0.9310344827586208,0.9473684160541708,1.0,0.9629629629629628,0.9811320704734782,0.98,0.95,da
"formålet med denne foranstaltning er at skabe en tydelig og komplet juridisk ramme for den lovgivning, der finder anvendelse ved skilsmisser og separationer ved at give parterne en vis grad af selvbestemmelse.","the aim of this measure is to establish a clear, comprehensive legal framework in the legislation applicable to divorce and legal separation, by allowing the parties a certain degree of autonomy.",Remove Character,"formålet med denne foranstaltning er at skabe en tydelig og komplet juridisk amme for den lovgivning, der finder anvendelse ved skilsmisser og separationer ved at give parterne en vis grad af selvbestemmelse.","(1.00, 1.00)",0.9210500207490828,0.9705,0.9642857142857144,0.9642857142857144,0.9642857092857144,0.935483870967742,0.935483870967742,0.935483865967742,0.9642857142857144,0.9642857142857144,0.9642857092857144,1.00,1.00,da
"jeg er henrykt over vedtagelsen af denne betænkning, der skulle give par fra forskellige medlemsstater eller par, som er bosat i et fremmed land, mulighed for at vælge den lovgivning, der skal gælde for deres skilsmisse.","in writing. - (pt) i am delighted with the adoption of this report, which should enable couples, from different member states or residing in another country that is not their own, to choose the law that should apply to their divorce.",Duplicate character,"jeg er henrykt over vedtagelsen af denne betænkning, der skulle give par fra forskellige medlemsstater eller par, som er bosat i et fremmed land, mulighed for att vælge den lovgivning, der skal gælde for deres skilsmisse.","(0.99, 0.95)",0.935369573102062,0.9755,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9428571428571428,0.9428571428571428,0.942857137857143,0.9696969696969696,0.9696969696969696,0.96969696469697,0.99,0.95,da
