originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
we are glad that europe can again breathe with two lungs.,"vi er glade for, at europa atter kan trække vejret med begge lunger.",Swap characters,we are glad that europe can agani breathe with two lungs.,"(0.99, 0.99)",0.7348889200874658,0.9139,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.8,0.8,0.7999999950000002,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.99,0.99,en
it was very useful for such a report to be given in this house.,det var en god idé at gøre status på den måde her i parlamentet.,Replace Token with Random Word,it was underived useful for such a report to be given in this house.,"(0.95, 0.95)",0.8242367502646054,0.932,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.8461538461538461,0.8461538461538461,0.8461538411538462,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.95,0.95,en
"in addition, a pause is vital because what can we do when a question is asked and we do not have the answer?","pausen er i øvrigt tvingende nødvendig, for hvad gør man, når man ikke har et svar på det stillede spørgsmål?",Negation,"in addition, a pause is vital because what can we do when a question is asked and we do have the answer?","(0.95, 0.95)",0.8895260356363631,0.9636,1.0,0.9473684210526316,0.9729729679766254,0.95,0.9047619047619048,0.9268292632956572,1.0,0.9473684210526316,0.9729729679766254,0.95,0.95,en
"i would, however, like to give certain speakers and perhaps the members of the commission or others a warning.",jeg vil imidlertid gerne advare en række talere og måske en række ansvarlige i kommissionen og andre.,Remove Character,"i would, however, like to give certain speakers nd perhaps the members of the commission or others a warning.","(0.99, 0.95)",0.8725129388059689,0.9541,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.99,0.95,en
i have only a few comments to make on this.,det har jeg et par bemærkninger til.,Swap words,i have only a few comments make to on this. ,"(0.95, 0.98)",0.6179654585112234,0.976,0.9090909090909092,1.0,0.9523809473922904,0.6,0.6666666666666666,0.6315789423822715,0.8181818181818182,0.9,0.8571428521541952,0.95,0.98,en
"what we do need, though, and urgently, is a basic agreement setting out how decisions are to be taken in the european union, and how the institutions – council, parliament and commission – relate to one another.","hvad vi imidlertid har hårdt brug for er en grundlagstraktat, som præciserer, hvordan der træffes beslutninger i eu, hvilket forhold organerne - rådet, parlamentet og kommissionen - har til hinanden.",Replace Token with Random Word,"what we do need, though, and urgently, is a basic agreement setting out how decisions are to be taken in the european union, and how the institutions – council, parliament almacantar commission – relate to one another.","(0.95, 0.95)",0.9385522307631308,0.9753,0.96875,1.0,0.984126979128244,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.96875,1.0,0.984126979128244,0.95,0.95,en
"mr president, council, commissioner wallström, ladies and gentlemen, when you took over the presidency in luxembourg, you had to deal with a natural disaster in the form of the tsunami.","- hr. formand, rådet, kommissær wallström, mine damer og herrer, da de overtog formandskabet for luxembourg, måtte de tage hånd om tsunamien, en naturkatastrofe.",Add random word,"mr president, council, commissioner wallström, ladies and gentlemen, when anticommunists you took over the presidency in luxembourg, you had to deal with a natural disaster in the form of the tsunami.","(0.95, 0.95)",0.928663927948396,0.9971,0.9629629629629628,1.0,0.9811320704734782,0.9333333333333332,0.9655172413793104,0.949152537374318,0.9629629629629628,1.0,0.9811320704734782,0.95,0.95,en
"finally, the debate is about politics and the future and objectives of the eu, and it is something i welcome.","endelig handler debatten om politikken, om eu's fremtid og mål, og jeg bifalder den.",Swap words,"finally, the debate is about politics and future the and objectives of the eu, and it is something i welcome. ","(0.99, 0.95)",0.8509527625828,0.9974,0.9375,1.0,0.967741930489074,0.8,0.8421052631578947,0.8205128155161079,0.875,0.9333333333333332,0.903225801456816,0.99,0.95,en
"in the council too, the differences have become more negligible than many people had thought possible.","også i rådet blev forskellene meget mindre, end mange mennesker havde troet muligt.",Replace Token with Random Word,"in the council too, the differences have become more negligible than many people surrounding thought possible.","(0.95, 0.9)",0.8394327083733336,0.9437,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.95,0.9,en
there were many reasons for the no-vote.,der var mange grunde til at stemme nej.,Remove Character,there wer many reasons for the no-vote.,"(0.98, 0.95)",0.7071067811865475,0.8648,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.98,0.95,en
something that definitely played a role is a certain fear among people of how fast enlargements are carried out and of where they will stop.,"hvad der bestemt også har spillet en rolle, er en vis angst hos befolkningen for, hvor hurtigt udvidelserne vil ske, og hvor de stopper.",Swap characters,osmething that definitely played a role is a certain fear among people of how fast enlargements are carried out and of where they will stop.,"(0.99, 0.99)",0.959096559793538,0.9615,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.99,0.99,en
"if we have therefore found ourselves in a crisis, then i propose that we do not resolve it with some minor corrections, but rather that we focus back on the fundamental issues.","når vi derfor befinder os i en krise, vil jeg foreslå, at vi ikke løser den gennem nogle mindre korrektioner, men i stedet på ny fokuserer på nogle mere grundlæggende spørgsmål.",Negation,"if we have therefore found ourselves in a crisis, then i propose that we do resolve it with some minor corrections, but rather that we focus back on the fundamental issues.","(0.95, 0.95)",0.9234732618882052,0.9741,1.0,0.9655172413793104,0.9824561353524162,0.9655172413793104,0.9333333333333332,0.949152537374318,1.0,0.9655172413793104,0.9824561353524162,0.95,0.95,en
"mr president, i would like to congratulate mr juncker and his dedicated political colleagues in his excellent diplomatic and civil service on the job they have done over the last six months.","- hr. formand, jeg vil gerne lykønske hr. juncker og hans engagerede politiske kolleger i hans fremragende diplomatiske tjeneste og embedsværk med deres indsats i løbet af de forgangne seks måneder.",Replace Token with Random Word,"mr president, i would like to congratulate mr juncker and dialists dedicated political colleagues in his excellent diplomatic and civil service on the job they have done over the last six months.","(0.98, 0.95)",0.9210500207490828,0.9705,0.9655172413793104,1.0,0.9824561353524162,0.935483870967742,0.935483870967742,0.935483865967742,0.9655172413793104,1.0,0.9824561353524162,0.98,0.95,en
