originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"det er desværre dem, der mindst er skyld i denne situation, som er udsat for den største risiko.","unfortunately, those most at risk are the least culpable in creating this situation.",Remove Character,"det er desværre dem, der mindst er skyld i denne situatio, som er udsat for den største risiko.","(1.00, 1.00)",0.8656030552541708,0.9519,0.9375,0.9375,0.937499995,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9375,0.9375,0.937499995,1.00,1.00,da
vi har naturligvis forskellige problemer vedrørende konkurrenceevnen.,"we do, of course, have various problems concerning competitiveness.",Remove Token,har naturligvis forskellige problemer vedrørende konkurrenceevnen.,"(1.00, 1.00)",0.8408964152537145,0.8848,1.0,0.8571428571428571,0.9230769181065088,1.0,0.8333333333333334,0.9090909041322316,1.0,0.8571428571428571,0.9230769181065088,1.00,1.00,da
"det ville ligeledes være uansvarligt at støtte co2-lækage, og jeg tror, vi har fundet løsninger, som i bund og grund er ganske rimelige.","likewise, it would be irresponsible to support carbon leakage, and i believe that we have found solutions that are basically quite reasonable.",Swap characters,"det ville ligeledes være uansvarligt at støtte co2-lækage, og jeg tror, vi har fundet lønsinger, som i bund og grund er ganske rimelige.","(0.99, 0.99)",0.8985396083419646,0.9627,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.99,0.99,da
"der hersker en ophavsretlig mentalitet, hvad metoder angår. dette gælder for kommissionen og også for ordførerne for parlamentets forskellige udvalg.","there is a copyright mentality where methods are concerned; this is true of the commission, and also of the rapporteurs of parliament's various committees.",Swap words,"der hersker en ophavsretlig mentalitet, hvad metoder angår. gælder dette for kommissionen og også for ordførerne for parlamentets forskellige udvalg. ","(0.98, 0.95)",0.8509527625828,0.9974,0.9473684210526316,1.0,0.9729729679766254,0.8,0.8421052631578947,0.8205128155161079,0.8947368421052632,0.9444444444444444,0.9189189139225714,0.98,0.95,da
"det er sandt, at det er en enorm udfordring, men det samme gælder også for den energimæssige udfordring, vi står over for.","it is true that it is a huge challenge, but the same is also true of the energy challenge that we are facing.",Replace Character,"det er sandt, at det er en enorm udfordring, men det samme gælder også for den energimæssige udfordring, vq står over for.","(0.95, 0.99)",0.8942255541978509,0.9613,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.9,0.9,0.899999995,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.95,0.99,da
jeg er meget taknemmelig for dette.,i am very grateful for this.,Swap characters,jeg er meget taknemmleig for dette.,"(0.95, 0.99)",8.444843264428189e-78,0.8413,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.95,0.99,da
"jeg er sikker på, at vi ved næste mødeperiode om uger har en aftale.","i am sure that in two weeks, at the part-session, we will have an agreement.",Add random word,"jeg er sikker på, at vi ved næste mødeperiode om uger hår har en aftale.","(0.95, 0.95)",0.8320381765431424,0.9928,0.9333333333333332,1.0,0.9655172363852556,0.8571428571428571,0.9230769230769232,0.8888888838957477,0.9333333333333332,1.0,0.9655172363852556,0.95,0.95,da
"ved at forbedre visse underudviklede situationer, som det f.eks. er tilfældet i italien, må man set ud fra dette perspektiv hilse en seriøs forhandling om kerneenergi med specifik henvisning til tredjegenerationsanlæg velkommen.","from this perspective, by improving certain underdeveloped situations such as that in italy, a serious debate on nuclear energy, with specific reference to third generation plants, is to be welcomed.",Remove Character,"ved at forbedre visse underudviklede situationer, som det f.eks. er tilfældet i italien, må man set ud fra dete perspektiv hilse en seriøs forhandling om kerneenergi med specifik henvisning til tredjegenerationsanlæg velkommen.","(0.99, 0.99)",0.9257518071011758,0.9721,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9375,0.9375,0.937499995,0.9696969696969696,0.9696969696969696,0.96969696469697,0.99,0.99,da
eu skal derfor investere mere i ny ren kulteknologi og i co2-opsamling og -lagring (ccs).,this is why the eu has to invest more in new clean coal technology and in carbon capture and storage (ccs).,Remove Token,eu skal derfor investere mere i ny ren kulteknologi og i co2-opsamling og -lagring ().,"(0.95, 0.98)",0.8578928092681435,0.9489,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.95,0.98,da
"hvad angår forbrugerne, os selv inklusive, hvad er det så, der afholder os fra at købe disse miljøvenlige biler nu?","as for the consumer, us included therefore, what is stopping us from buying these environmentally-friendly cars now?",Add random word,"hvad angår forbrugerne, os selv inklusive, hvad er det så, der afholder os fra at købe disse miljøvenlige biler nu hylde?","(0.95, 0.95)",0.9262536587978958,0.9956,0.8947368421052632,0.9444444444444444,0.9189189139225714,0.9,0.9473684210526316,0.9230769180802104,0.8947368421052632,0.9444444444444444,0.9189189139225714,0.95,0.95,da
