originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"we are not afraid of transparency at intergroup level, which is why we are urging you to make an assessment, quite openly, of the intergroups during this term of office.","vi er ikke bange for gennemsigtighed i de tværpolitiske grupper, og vi beder dem derfor om helt åbent at foretage en evaluering af de tværpolitiske grupper i denne valgperiode.",Negation,"we are afraid of transparency at intergroup level, which is why we are urging you to make an assessment, quite openly, of the intergroups during this term of office.","(0.85, 0.95)",0.9294623095457653,0.9733,1.0,0.9615384615384616,0.9803921518646674,0.9629629629629628,0.9285714285714286,0.9454545404561984,1.0,0.9615384615384616,0.9803921518646674,0.85,0.95,en
"mr president, i beg you, do not remain deaf to the demands of the intergroups and to all the letters that have been addressed to you over recent years.","jeg vil bede dem om ikke at vende det døve øre til de tværpolitiske gruppers ønsker og til de mange skrivelser, som er blevet sendt til dem i de seneste år.",Negation,"mr president, i beg you, do remain deaf to the demands of the intergroups and to all the letters that have been addressed to you over recent years.","(0.10, 0.95)",0.9157103753711766,0.9717,1.0,0.96,0.9795918317367764,0.9629629629629628,0.9285714285714286,0.9454545404561984,1.0,0.96,0.9795918317367764,0.10,0.95,en
"in the meantime, the european commission has failed to understand our efforts to alter negative demographic trends by promoting family development.",i mellemtiden har kommissionen nægtet at udvise forståelse for vores forsøg på at vende den negative demografiske tendens ved at fremme familieudvikling.,Swap words,"in the meantime, the european has commission failed to understand our efforts to alter negative demographic trends by promoting family development. ","(0.99, 0.99)",0.8509527625828,0.9974,0.95,1.0,0.9743589693622616,0.8095238095238095,0.85,0.8292682876859013,0.9,0.9473684210526316,0.9230769180802104,0.99,0.99,en
can i please underpin the comments already made by a few colleagues about the importance of intergroups?,"må jeg underbygge de kommentarer, som et par af mine kolleger allerede har fremsat, om de tværpolitiske gruppers betydning?",Replace Character,can i please underpin the xomments already made by a few colleagues about the importance of intergroups?,"(0.98, 0.95)",0.8394327083733336,0.9437,0.9375,0.9375,0.937499995,0.875,0.875,0.874999995,0.9375,0.9375,0.937499995,0.98,0.95,en
"i am co-president of the intergroup on ageing, and, as you may be aware, over 50% of voters this year - for the very first time - will be over 50 as opposed to under 50.","jeg er medformand for den tværpolitiske gruppe om aldring, og, som de måske ved, vil over 50 % af vælgerne i år - for første gang - være over 50 år og ikke under 50 år.",Swap words,"i am co-president of the intergroup on ageing, and, as you may be aware, over 50% of this voters year - for the very first time - will be over 50 as opposed to under 50. ","(0.95, 0.95)",0.9214438554340222,0.9995,0.9666666666666668,1.0,0.9830508424590636,0.8888888888888888,0.9142857142857144,0.9014084457052172,0.9333333333333332,0.9655172413793104,0.949152537374318,0.95,0.95,en
this is happening in 2009 in two neighbouring eu member states.,"alt dette finder sted i 2009 i to eu-medlemsstater, som er nabolande.",Add random word,this is happening in 2009 in two neighbouring circumvolving eu member states.,"(0.95, 0.95)",0.7677331684336531,0.9894,0.9090909090909092,1.0,0.9523809473922904,0.8181818181818182,0.9,0.8571428521541952,0.9090909090909092,1.0,0.9523809473922904,0.95,0.95,en
"i congratulate the president, since he was present at the european council meeting.",jeg vil gerne lykønske formanden for at have været til stede på det europæiske råds møde.,Swap words,"i congratulate the president, since he was at present the european council meeting. ","(0.95, 0.90)",0.7505336182671021,0.9905,0.9230769230769232,1.0,0.959999995008,0.6923076923076923,0.75,0.7199999950079999,0.8461538461538461,0.9166666666666666,0.879999995008,0.95,0.90,en
"it is an important step forward for the entire european union, but especially for central and eastern europe and the baltic states, that banks cannot abandon their subsidiaries situated in that region but must forward the support they receive.","det er et vigtigt skridt fremad for hele eu, men især for central- og østeuropa og de baltiske lande, at banker ikke må lade deres datterselskaber i regionen i stikken, men skal fremsende den støtte, som de modtager.",Negation,"it is an important step forward for the entire european union, but especially for central and eastern europe and the baltic states, that banks can abandon their subsidiaries situated in that region but must forward the support they receive.","(0.95, 0.95)",0.9385522307631308,0.979,0.96875,0.96875,0.968749995,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.96875,0.96875,0.968749995,0.95,0.95,en
"(pl) mr president, today i would specifically like to focus on the way in which the israeli army is attempting to wipe out the palestinian nation before our very eyes.","(pl) hr. formand! i dag vil jeg specifikt fokusere på den måde, hvorpå den israelske hær forsøger at udslette den palæstinensiske nation for vores øjne.",Replace Token with Random Word,"(pl) mr president, today i would accepts like to focus on the way in which the israeli army is attempting to wipe out the palestinian nation before our very eyes.","(0.95, 0.98)",0.9210500207490828,0.9705,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.9310344827586208,0.9310344827586208,0.9310344777586208,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.95,0.98,en
his family too have lost a child and their world too has been turned upside down.,"hans familie har også mistet et barn, og deres verden er også vendt på hovedet.",Duplicate Token,his his family too have lost a child and their world too has been turned upside down.,"(1.00, 1.00)",0.9428731438548748,0.9941,1.0,1.0,0.999999995,0.9375,1.0,0.967741930489074,1.0,1.0,0.999999995,1.00,1.00,en
