originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"(en) hr. formand! i dag har vi en forhandling, der er meget forskellig fra den, der fandt sted for blot få dage siden her i salen.","mr president, today we are having a very different debate to the one that took place only a matter of days ago in this chamber.",Replace Character,"(en) hr. formand! i dag har vi en forhandling, der er meget forskellig fra den, der fandt sted for blot få dage siden hfr i salen.","(0.95, 0.95)",0.9184678024441792,0.9696,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.92,0.92,0.919999995,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.95,0.95,da
"endelig er vi kun alt for godt klar over, at udviklingslandenes ledere tilraner sig midler.","finally, commissioner, the siphoning-off of funds by leaders in developing countries is something we are only too well aware of.",Replace Token with Random Word,"endelig grin vi kun alt for godt klar over, at udviklingslandenes ledere tilraner sig midler.","(0.95, 0.95)",0.8843946454355334,0.9403,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.95,0.95,da
"jeg opfordrer også til, at parlamentet og kommissionen tager denne risiko alvorligt og udsender et vigtigt signal til egypterne om, at de kan glemme alt om vores støtte, hvis de vælger det muslimske broderskab og sharia.","i am also calling on us and the commission to face up to that risk and to send out an important signal to the egyptians, and that is that they can forget our support if they opt for the muslim brotherhood and sharia.",Add random word,"jeg opfordrer også til, at parlamentet og kommissionen tager denne ilter risiko alvorligt og udsender et vigtigt signal til egypterne om, at de kan glemme alt om vores støtte, hvis de vælger det muslimske broderskab og sharia.","(0.99, 0.95)",0.9359904327989752,0.9974,0.9696969696969696,1.0,0.984615379616568,0.9444444444444444,0.9714285714285714,0.9577464738742314,0.9696969696969696,1.0,0.984615379616568,0.99,0.95,da
vi har brug for langt mere tid.,we need much more time.,Replace Token with Random Word,vi har brug for langt mere over.,"(0.75, 0.90)",0.7071067811865475,0.8648,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.75,0.90,da
"det er historisk, men også uventet, hvilket gælder for alle folkelige revolutioner, hører jeg dem sige.","it is historic, but also unexpected, as are all popular revolutions, i hear you say.",Swap words,"det er historisk, men også uventet, hvilket gælder for alle folkelige revolutioner, jeg hører dem sige. ","(0.95, 0.99)",0.82459094086255,0.996,0.9411764705882352,1.0,0.9696969647015612,0.75,0.8,0.7741935433922998,0.8823529411764706,0.9375,0.9090909040955004,0.95,0.99,da
"derfor skal vi stå last og brast med dem, der ønsker større frihed og demokrati, på steder, hvor det er muligt at være muslimsk, demokratisk og sekulær.","that is why we must stand side by side with those who aspire to greater freedom and democracy, in places where it is possible to be muslim, democratic and secular.",Duplicate Token,"derfor skal vi stå last og brast med dem, der ønsker større frihed og og demokrati, på steder, hvor det er muligt at være muslimsk, demokratisk og sekulær.","(0.99, 0.95)",0.9440368015398672,0.9959,1.0,1.0,0.999999995,0.9629629629629628,1.0,0.9811320704734782,1.0,1.0,0.999999995,0.99,0.95,da
(el) hr. formand! opstandene i tunesien og egypten skaber allerede en politisk dominoeffekt i talrige muslimske lande.,"(el) mr president, the uprisings in tunisia and egypt are already creating a political domino effect in numerous muslim countries.",Replace Character,(el) hr. formand! opstandene i tunesien og egypten skaber alleredy en politisk dominoeffekt i talrige muslimske lande.,"(0.99, 0.99)",0.8725129388059689,0.9541,0.9375,0.9375,0.937499995,0.875,0.875,0.874999995,0.9375,0.9375,0.937499995,0.99,0.99,da
hvem ønsker virkelig at stille op til valget som repræsentant for disse demokratiske kræfter?,who will genuinely come forward in elections as the representative of these democratic forces?,Remove Character,hvem ønsker virkelig at stille op til valget som repræsentant for disse demokratiske kræfer?,"(0.99, 0.99)",0.8666415730847504,0.932,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.99,0.99,da
"hvis dette kan gennemføres, skal vi ikke frygte, at egypten går i samme retning som iran, men tværtimod kan vi være sikre på, at iran vil følge egyptens vej.","if this can be done, we will not have to fear that egypt will take the path of iran but, on the contrary, we can be sure that iran will take the path of egypt.",Negation,"hvis dette kan gennemføres, skal vi frygte, at egypten går i samme retning som iran, men tværtimod kan vi være sikre på, at iran vil følge egyptens vej.","(0.85, 0.95)",0.9210500207490828,0.9733,1.0,0.9615384615384616,0.9803921518646674,0.9629629629629628,0.9285714285714286,0.9454545404561984,1.0,0.9615384615384616,0.9803921518646674,0.85,0.95,da
i 1989 kendte vi utvivlsomt mange fra udlandet og rådførte os med dem.,"in 1989, we undoubtedly knew and had consultations with many people from abroad.",Replace Character,i 1989 kendte vi utvivlsomt mange fra udlandet xg rådførte os med dem.,"(0.99, 0.99)",0.7825422900366437,0.9269,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.99,0.99,da
