originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
nu søger kommissionen en gnidningsfri indarbejdelse af eu i konventionens system.,now the commission is seeking a smooth insertion of the european union into the system of the convention.,Add random word,hutle nu søger kommissionen en gnidningsfri indarbejdelse af eu i konventionens system.,"(1.00, 0.99)",0.9200444146293232,0.9914,0.9166666666666666,1.0,0.9565217341398866,0.9090909090909092,1.0,0.9523809473922904,0.9166666666666666,1.0,0.9565217341398866,1.00,0.99,da
tiltrædelsen skal dog opfylde to krav.,"however, the accession must meet two requirements.",Swap words,tiltrædelsen skal dog to opfylde krav. ,"(0.95, 0.95)",6.86809206056511e-78,0.9067,0.8571428571428571,1.0,0.9230769181065088,0.3333333333333333,0.4,0.3636363586776859,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.95,0.95,da
"disse forslag kan sandsynligvis udformes på en sådan måde, at de ikke kræver en ændring af traktaten, og de bør analyseres og drøftes nøje i rådets arbejdsgruppe.",these proposals can probably be designed in such a way as not to require a treaty amendment and they deserve careful analysis and discussion in the council working party.,Negation,"disse forslag kan sandsynligvis udformes på en sådan måde, at de kræver en ændring af traktaten, og de bør analyseres og drøftes nøje i rådets arbejdsgruppe.","(0.85, 0.95)",0.9095930632220222,0.9697,1.0,0.9583333333333334,0.9787233992575828,0.96,0.9230769230769232,0.9411764655901576,1.0,0.9583333333333334,0.9787233992575828,0.85,0.95,da
"den normale procedure for valg af en dommer, der er fastlagt i konventionen, bør også finde anvendelse på valget af denne dommer.","as for the method of electing this judge, the normal procedure provided for in the convention should also apply here.",Replace Character,"den normale procedure for valg af en dommer, der er fastlagt i konventionen, bør opså finde anvendelse på valget af denne dommer.","(1.00, 1.00)",0.8895260356363631,0.9597,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.9047619047619048,0.9047619047619048,0.9047618997619048,0.9523809523809524,0.9523809523809524,0.9523809473809524,1.00,1.00,da
"vi mener, at et passende antal medlemmer af parlamentet skal have lov til at deltage i den parlamentariske forsamlings møder, når den vælger dommere til domstolen i strasbourg.",we believe that an appropriate number of members of the european parliament should be allowed to participate in sessions of the parliamentary assembly when it elects the judges of the strasbourg court.,Add random word,"vi mener, at et passende antal medlemmer af parlamentet skal have lov til at proppe deltage i den parlamentariske forsamlings møder, når den vælger dommere til domstolen i strasbourg.","(0.99, 0.99)",0.9167409308877168,0.9967,0.96,1.0,0.9795918317367764,0.9285714285714286,0.9629629629629628,0.9454545404561984,0.96,1.0,0.9795918317367764,0.99,0.99,da
fru formand! eu's tiltrædelse af den europæiske konvention har stået på dagsordenen længe.,"madam president, the eu's accession to the european convention has been on the agenda for a long time.",Swap words,fru formand! eu's tiltrædelse af den europæiske konvention stået har på dagsordenen længe. ,"(0.95, 0.99)",0.7700645773757425,0.9922,0.9285714285714286,1.0,0.9629629579698218,0.6923076923076923,0.75,0.7199999950079999,0.8571428571428571,0.9230769230769232,0.8888888838957477,0.95,0.99,da
"det er meget nemt at blive lullet ind i en tro på, at vi i europa er fri for den form for tilsidesættelse af menneskerettighederne, der finder sted i andre dele af verden.",it is very easy to be lulled into the belief that we in europe are free of the sort of violations of human rights that are committed in other parts of the world.,Duplicate Token,"det er meget nemt at blive lullet ind i en tro på, at vi vi i europa er fri for den form for tilsidesættelse af menneskerettighederne, der finder sted i andre dele af verden.","(1.00, 1.00)",0.9504011619247994,0.9971,1.0,1.0,0.999999995,0.9696969696969696,1.0,0.984615379616568,1.0,1.0,0.999999995,1.00,1.00,da
"jeg har dog indtryk af, at vi ser bort fra det, fru hautala talte om, og dermed mener jeg bestræbelserne på at fremme menneskerettigheder uden for eu.","however, i have the impression that we are neglecting what mrs hautala spoke about, and by that i mean efforts to propagate human rights outside the eu.",Swap characters,"jeg har dog indtryk af, at vi ser bort fra det, fru hautala talet om, og dermed mener jeg bestræbelserne på at fremme menneskerettigheder uden for eu.","(1.00, 1.00)",0.9127592114472296,0.9676,0.96,0.96,0.959999995,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.96,0.96,0.959999995,1.00,1.00,da
"(de) hr. formand, mine damer og herrer! i artikel 6 i lissabontraktaten bestemmes det, at eu skal tiltræde den europæiske konvention til beskyttelse af menneskerettigheder og grundlæggende frihedsrettigheder, hvilket er en styrkelse af systemet af grundlæggende rettigheder i eu.","(de) mr president, ladies and gentlemen, article 6 of the treaty of lisbon states that the eu shall accede to the european convention for the protection of human rights and fundamental freedoms, which represents a strengthening of the system of fundamental rights within the eu.",Swap words,"(de) hr. formand, mine og damer herrer! i artikel 6 i lissabontraktaten bestemmes det, at eu skal tiltræde den europæiske konvention til beskyttelse af menneskerettigheder og grundlæggende frihedsrettigheder, hvilket er en styrkelse af systemet af grundlæggende rettigheder i eu. ","(0.99, 0.95)",0.9321235367565792,0.9997,0.9696969696969696,1.0,0.984615379616568,0.8974358974358975,0.9210526315789472,0.9090909040917524,0.9696969696969696,1.0,0.984615379616568,0.99,0.95,da
"vi har behov for loyalitet, og derfor gør vi krav på, at der ikke indbringes mellemstatslige begæringer om påstået manglende opfyldelse, når retsakten henhører under eu-retten.","we need loyalty, and that is why we postulate that inter-state applications should not be brought concerning an alleged failure of compliance when the act falls within the scope of union law.",Negation,"vi har behov for loyalitet, og derfor gør vi krav på, at der indbringes mellemstatslige begæringer om påstået manglende opfyldelse, når retsakten henhører under eu-retten.","(0.95, 0.95)",0.9095930632220222,0.9697,1.0,0.96,0.9795918317367764,0.9583333333333334,0.92,0.9387755052061642,1.0,0.96,0.9795918317367764,0.95,0.95,da
