originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"det viser behovet for, at parlamentet overvåger budgetgennemførelsen mere nøje i løbet af året.",this demonstrates the need for parliament to monitor budget implementation more closely throughout the year.,Add random word,"det viser behovet for, at spot parlamentet overvåger budgetgennemførelsen mere nøje i løbet af året.","(0.99, 0.99)",0.8320381765431424,0.9928,0.9333333333333332,1.0,0.9655172363852556,0.8571428571428571,0.9230769230769232,0.8888888838957477,0.9333333333333332,1.0,0.9655172363852556,0.99,0.99,da
"hvis vi gør det, kan vi indføre det i budgetproceduren og sikre os, at vi holder os mere på sporet i løbet af året.",if we do that then we can feed that into the budgetary process and make sure that we are more on track during the course of the year.,Duplicate character,"hvis vi gør det, kan vi indføre det i budgetprroceduren og sikre os, at vi holder os mere på sporet i løbet af året.","(0.99, 1.00)",0.8985396083419646,0.9627,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.9130434782608696,0.9130434782608696,0.9130434732608697,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.99,1.00,da
"den første af disse målsætninger var at skabe overensstemmelse mellem kontoplanen og de prioriteter, der fastsættes i amsterdam-traktaten, og navnlig det faktum, at oprettelsen af et område med frihed, sikkerhed og retfærdighed fremover er et af unionens grundlæggende målsætninger.","the first of these objectives was to align the budgetary nomenclature with the priorities defined by the treaty of amsterdam and, in particular, the fact that henceforth the creation of an area of freedom, security and justice is one of the fundamental objectives of the union.",Duplicate Token,"den første af disse målsætninger var at skabe overensstemmelse mellem kontoplanen og de prioriteter, der fastsættes i amsterdam-traktaten, og navnlig det faktum, at oprettelsen af et område med frihed frihed, sikkerhed og retfærdighed fremover er et af unionens grundlæggende målsætninger.","(0.99, 1.00)",0.9595851092834936,0.9977,0.9696969696969696,1.0,0.984615379616568,0.9487179487179488,0.9736842105263158,0.9610389560398044,0.9696969696969696,1.0,0.984615379616568,0.99,1.00,da
vores anden målsætning var at rationalisere og omstrukturere budgetinstrumenterne inden for asyl- og immigrationssektoren.,"as our second objective, we wished to rationalise and restructure the budgetary instruments in the sector of asylum and immigration policy.",Replace Token with Random Word,vores anden målsætning var at rationalisere og omstrukturere tyre inden for asyl- og immigrationssektoren.,"(0.85, 0.95)",0.8003203203844999,0.932,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.8461538461538461,0.8461538461538461,0.8461538411538462,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.85,0.95,da
hvilken rolle skal fagudvalgene så spille?,so what role should specialised committees continue to play?,Replace Token with Random Word,drue rolle skal fagudvalgene så spille?,"(0.95, 0.95)",0.8091067115702212,0.8552,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.8,0.8,0.7999999950000002,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.95,0.95,da
"industriudvalget dækker 120 budgetposter - så som de kan se, har vi en ret kompleks opgave!",the committee on industry covers 120 budget lines - so you can see our task is fairly complex!,Add random word,"industriudvalget dækker stramme 120 budgetposter - så som de kan se, har vi en ret kompleks opgave!","(0.95, 0.9)",0.8694714592281678,0.9938,0.9411764705882352,1.0,0.9696969647015612,0.875,0.9333333333333332,0.903225801456816,0.9411764705882352,1.0,0.9696969647015612,0.95,0.9,da
andre har henvist til strukturfondene.,others have referred to the structural funds.,Duplicate character,andre har henvist til strukturfonndene.,"(0.98, 0.99)",0.537284965911771,0.8067,0.8,0.8,0.7999999950000002,0.75,0.75,0.749999995,0.8,0.8,0.7999999950000002,0.98,0.99,da
"det er skuffende, fordi det er et vigtigt område med den forventede gennemførelse af den europæiske statut for virksomheder og, håber vi, fremskridt inden for de generelle rammer for information og høring vedrørende udgifter.","that is a cause of disappointment because it is an important area with the expected implementation of the european company statute and, we hope, progress on the general framework for information and consultation of expenditure.",Replace Token with Random Word,"det er skuffende, fordi det er et vigtigt hage med den forventede gennemførelse af den europæiske statut for virksomheder og, håber vi, fremskridt inden for de generelle rammer for information og høring vedrørende udgifter.","(0.95, 0.95)",0.9299238452109287,0.9736,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.9375,0.9375,0.937499995,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.95,0.95,da
"vi synes, at det er et fremragende resultat.",we think that is an excellent outcome.,Remove Character,"vi synes, at det er et fremragnde resultat.","(1.00, 1.00)",0.7071067811865475,0.8951,0.875,0.875,0.874999995,0.7142857142857143,0.7142857142857143,0.7142857092857143,0.875,0.875,0.874999995,1.00,1.00,da
"jeg håber, at kommissæren for sociale anliggender reagerer hurtigt for at give de nødvendige oplysninger til at frigøre 50% ved andenbehandlingen.",i hope that the commissioner for social affairs will act quickly to provide the information necessary to release 50% at second reading.,Duplicate Token,"jeg håber håber, at kommissæren for sociale anliggender reagerer hurtigt for at give de nødvendige oplysninger til at frigøre 50% ved andenbehandlingen.","(1.00, 1.00)",0.936604468168618,0.9956,0.9473684210526316,1.0,0.9729729679766254,0.9047619047619048,0.95,0.9268292632956572,0.9473684210526316,1.0,0.9729729679766254,1.00,1.00,da
"(de) hr. formand, fru kommissær, mine damer og herrer, fiskeriudvalget har foretaget en grundig gennemgang af de fiskerispecifikke budgettal.","(de) mr president, commissioner, ladies and gentlemen, the committee on fisheries has studied in detail the figures in the budget relating to fisheries.",Remove Character,"(de) hr. formand, fru kommissær, mine damer og herrer, fiskeriudvalget ar foretaget en grundig gennemgang af de fiskerispecifikke budgettal.","(1.00, 1.00)",0.8942255541978509,0.9613,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9473684210526316,0.9473684210526316,0.9473684160526316,1.00,1.00,da
jeg vil især gerne takke ham for hans samarbejde med mit udvalg i de seneste par måneder og vores forgængere i de seneste år.,in particular i would like to thank him for the attention he has paid to liaising with my committee over recent months and our predecessors in the past year.,Replace Token with Random Word,jeg vil især gerne takke ham for hans samarbejde med mit udvalg i de seneste par måneder og skyr forgængere i de seneste år.,"(0.95, 0.98)",0.8895260356363631,0.9597,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.9047619047619048,0.9047619047619048,0.9047618997619048,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.95,0.98,da
