originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"in the midst of all this, however, commissioner lamy has found time to do a good and adequate job of briefing the parliamentary delegation that is leaving for doha.","kommissær lamy har trods sin travlhed nået at informere parlamentets delegation, der tager til doha, godt og tilstrækkeligt.",Duplicate Token,"in the midst of all this, however, commissioner lamy has found found time to do a good and adequate job of briefing the parliamentary delegation that is leaving for doha.","(1.00, 1.00)",0.9440368015398672,0.9968,1.0,1.0,0.999999995,0.9655172413793104,1.0,0.9824561353524162,1.0,1.0,0.999999995,1.00,1.00,en
only then will reform be truly possible.,kun således er konkrete reformer mulige.,Remove Token,only then reform be truly possible.,"(0.95, 0.95)",0.5946035575013605,0.8757,1.0,0.8571428571428571,0.9230769181065088,0.8,0.6666666666666666,0.7272727223140496,1.0,0.8571428571428571,0.9230769181065088,0.95,0.95,en
"it is quite simple: we know that trade stimulates growth, attracts investment and creates employment, both within and outside europe.","det er nemt, for vi ved, at handel fremmer væksten, tiltrækker investeringer og skaber arbejdspladser, både inden og uden for europa.",Swap characters,"it is quite simple: we know that trade stimulates growth, attracts investment and creates employment, both within and outside euroep.","(0.99, 1.00)",0.9210589320522864,0.958,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.99,1.00,en
a new trade round is necessary in order to restore confidence in the world economy to some extent and to open the way to renewed sustainable growth.,en ny handelsrunde er nødvendig for at genoprette tilliden til verdensøkonomien og for at bane vej for fornyet bæredygtig vækst.,Replace Character,a new trads round is necessary in order to restore confidence in the world economy to some extent and to open the way to renewed sustainable growth.,"(0.98, 0.99)",0.9130714940405412,0.9641,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.98,0.99,en
simply calling it a development round without genuinely addressing the demands of developing countries is a sleight of hand that fails to address their real concerns.,"at kalde den en udviklingsrunde uden virkelig at behandle udviklingslandenes krav er et kunstgreb, der ikke tager fat på de virkelige problemer.",Replace Token with Random Word,simply calling it a development round skunkweed genuinely addressing the demands of developing countries is a sleight of hand that fails to address their real concerns.,"(0.95, 0.95)",0.8985396083419646,0.9627,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.92,0.92,0.919999995,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.95,0.95,en
the implementation of the marrakech agreements and the incorporated agenda on agriculture and services will be at the centre of the forthcoming round.,iværksættelsen af marrakech-aftalerne og den indbyggede dagsorden for landbrug og tjenesteydelser vil stå i centrum for den næste runde.,Swap characters,the implementation of the mrarakech agreements and the incorporated agenda on agriculture and services will be at the centre of the forthcoming round.,"(0.99, 0.99)",0.8843865924896842,0.958,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.9047619047619048,0.9047619047619048,0.9047618997619048,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.99,0.99,en
"with this in mind, we must accept that we will have to open the door to the renegotiation of certain rules, in particular, those concerning intellectual property.","i den ånd må vi acceptere at åbne op for en genforhandling af visse regler, herunder særligt de regler, der angår den intellektuelle ejendomsret.",Add random word,"with this in mind, we must accept transcriptions that we will have to open the door to the renegotiation of certain rules, in particular, those concerning intellectual property.","(0.95, 0.95)",0.9167409308877168,0.9967,0.9583333333333334,1.0,0.9787233992575828,0.925925925925926,0.9615384615384616,0.9433962214168744,0.9583333333333334,1.0,0.9787233992575828,0.95,0.95,en
the responsibility of the success or failure of doha lies with europe and the other more advanced countries.,"det er europas og de andre mere udviklede landes ansvar, om doha bliver en fiasko eller en succes.",Swap characters,the responsibiltiy of the success or failure of doha lies with europe and the other more advanced countries.,"(1.00, 1.00)",0.8979542144404234,0.9467,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9333333333333332,0.9333333333333332,0.9333333283333336,1.00,1.00,en
"removing the barriers to trade - even unilaterally - is not an act of surrender. it is a farsighted measure, particularly in economic terms.","en fjernelse af handelshindringerne - også selv om den er unilateral - er ikke en kapitulation, men derimod en langsigtet handling, ikke mindst på det økonomiske område.",Negation,"removing the barriers to trade - even unilaterally - is an act of surrender . it is a farsighted measure, particularly in economic terms.","(0.85, 0.95)",0.8985396083419646,0.9663,1.0,0.9545454545454546,0.976744181049216,0.9545454545454546,0.9130434782608696,0.9333333283358024,1.0,0.9545454545454546,0.976744181049216,0.85,0.95,en
"to achieve this, it will have to adapt its structures and change the way it works.","det er i denne forbindelse nødvendigt, at den tilpasser sine strukturer og ændrer sin arbejdsmetode.",Swap words,"to achieve this, it will have to adapt its and structures change the way it works. ","(0.95, 0.95)",0.8010548969451144,0.9945,0.9333333333333332,1.0,0.9655172363852556,0.75,0.8,0.7741935433922998,0.8666666666666667,0.9285714285714286,0.8965517191438764,0.95,0.95,en
we therefore need representatives of the american congress in doha as well.,derfor har vi også brug for repræsentanterne fra den amerikanske kongres i doha.,Replace Token with Random Word,we therefore need inking of the american congress in doha as well.,"(0.85, 0.95)",0.7611606003349892,0.9209,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.85,0.95,en
"may we ask, madam president-in-office of the council, if you, at the end of your presidency of the council, could give your support to this proposal, which we must implement as soon as possible?","tør vi spørge dem, fru rådsformand, om de også i slutningen af deres rådsformandskab kan støtte dette forslag, som vi skal gennemføre hurtigst muligt?",Duplicate Token,"may we ask, madam president-in-office of the council, if you, at the end of your presidency of the council, could give your support to this proposal, which we must must implement as soon as possible?","(0.99, 0.99)",0.9554627273815156,0.9974,1.0,1.0,0.999999995,0.96875,1.0,0.984126979128244,1.0,1.0,0.999999995,0.99,0.99,en
"in this global struggle, which is more crucial than the fight against terrorism, a number of 'progressive' people have believed that the eu could constitute a tool actually to combat neo-liberal globalisation.","i denne globale kamp, som er mere afgørende end kampen mod terrorismen, har en del såkaldt progressive troet, at eu kunne være et redskab mod den nyliberale globalisering.",Duplicate Token,"in this global struggle, which is more crucial than the fight against terrorism, a number of 'progressive' people have believed that that the eu could constitute a tool actually to combat neo-liberal globalisation.","(1.00, 1.00)",0.9504011619247994,0.9971,1.0,1.0,0.999999995,0.96875,1.0,0.984126979128244,1.0,1.0,0.999999995,1.00,1.00,en
"it is then that a 'policy of naked interest' appears, that is to say, a policy that places the eu alongside the united states and against the majority of the world' s poorer countries.","så bliver det den ""nøgne interessepolitik"", der træder frem, det vil sige den politik, der placerer eu ved siden af usa over for størstedelen af verdens fattige lande.",Replace Character,"it is then that a 'policy of naked interest' appears, that is to say, a policy that places the eu anongside the united states and against the majority of the world' s poorer countries.","(0.98, 0.95)",0.931838481115484,0.9743,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.9393939393939394,0.9393939393939394,0.9393939343939396,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.98,0.95,en
"intellectual property rights are important in world trade, but we thought that the 25.5 million hiv positive people in sub-saharan africa could have access to cheap drugs under trips.","de intellektuelle ejendomsrettigheder er vigtige for verdenshandlen, men vi troede, at de 25,5 millioner hiv-positive mennesker i afrika syd for sahara ville få adgang til billig medicin under trips.",Replace Character,"intellectual property rights are important in world trade, but we thought that the 25.5 million hiv positive people in sub-saharan africa could have access to cheap drugs under tkips.","(0.98, 0.95)",0.9400357170187866,0.9676,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.98,0.95,en
"ironically, the united states, the world's most fierce defender of intellectual property rights is now faced with the dilemma of needing huge supplies of antibiotics to combat anthrax.","pudsigt nok står usa, verdens mest ihærdige forsvarer af intellektuelle ejendomsrettigheder, nu over for det dilemma, at landet har brug for store forsyninger antibiotika til bekæmpelse af miltbrand.",Replace Character,"ironically, the united states, the world's most fierce defender of intellnctual property rights is now faced with the dilemma of needing huge supplies of antibiotics to combat anthrax.","(0.99, 1.00)",0.9157103753711766,0.9686,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.925925925925926,0.925925925925926,0.925925920925926,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.99,1.00,en
"attitudes may change with new circumstances - in any case, they have to.",man kan jo ændre holdning alt efter omstændighederne. det er de under alle omstændigheder nødt til.,Swap words,"attitudes may change with new circumstances - in any they case, have to. ","(0.95, 0.95)",0.7012055133086459,0.9905,0.9285714285714286,1.0,0.9629629579698218,0.6923076923076923,0.75,0.7199999950079999,0.8571428571428571,0.9230769230769232,0.8888888838957477,0.95,0.95,en
i know you will be tough on our behalf.,"jeg ved, at de vil være bestemt på eu's vegne.",Remove Token,i know you be tough on our behalf.,"(0.95, 0.95)",0.6580370064762462,0.9041,1.0,0.8888888888888888,0.9411764656055364,0.8571428571428571,0.75,0.7999999950222222,1.0,0.8888888888888888,0.9411764656055364,0.95,0.95,en
we have always had this support from the commission.,vi har altid fået støtte fra kommissionen i dette anliggende.,Swap words,we have always had this support from commission. the ,"(0.95, 0.98)",0.7259795291154771,0.9865,1.0,1.0,0.999999995,0.75,0.75,0.749999995,1.0,1.0,0.999999995,0.95,0.98,en
"we will continue to strive towards a broadening of the commission' s negotiation authority under that article, and towards greater parliamentary involvement.",vi slår fortsat til lyd for en udvidelse af kommissionens forhandlingskompetence under den artikel samt for et større parlamentarisk engagement.,Replace Token with Random Word,"we will continue to strive towards prepromoted broadening of the commission' s negotiation authority under that article, and towards greater parliamentary involvement.","(0.95, 0.95)",0.8895260356363631,0.9597,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.9047619047619048,0.9047619047619048,0.9047618997619048,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.95,0.95,en
"to mr herzog, whose group i understand intends to adopt a similar position, i would like to say that i particularly liked your expression 'tough haggling' .","hr. herzog - som har ladet mig forstå, at hans gruppe havde tænkt sig at indtage en lignende holdning - jeg kunne godt lide deres udtryk ""bitter bargaining"".",Duplicate character,"to mr herzogg, whose group i understand intends to adopt a similar position, i would like to say that i particularly liked your expression 'tough haggling' .","(0.99, 0.95)",0.9193227152249184,0.9665,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.92,0.92,0.919999995,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.99,0.95,en
i have received six motions for resolutions pursuant to rule 37(2) of the rules of procedure.,"jeg har modtaget seks beslutningsforslag i henhold til forretningsordenens artikel 37, stk. 2.",Duplicate Token,i have received six motions for resolutions pursuant to rule rule 37 (2) of the rules of procedure.,"(0.99, 0.95)",0.9088452973719152,0.9945,0.875,0.9333333333333332,0.903225801456816,0.7647058823529411,0.8666666666666667,0.8124999950195313,0.875,0.9333333333333332,0.903225801456816,0.99,0.95,en
they also apply to goods and services that will never be traded internationally.,"disse bestemmelser finder anvendelse på varer og tjenesteydelser, som aldrig bliver en del af den internationale handel.",Replace Character,they also apzly to goods and services that will never be traded internationally.,"(0.98, 0.95)",0.8091067115702212,0.9269,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.98,0.95,en
"most of the developing countries, however, feel marginalised by its operation and cut off from the decision making process.",men i realiteten er en lang række udviklingslande blevet marginaliseret af wto's måde at fungere på og har ikke kunnet deltage i udarbejdelsen af aftaler og beslutninger.,Replace Character,"most of the developing countries, however, feel marginalised by its operation and cut off vrom the decision making process.","(0.99, 0.99)",0.8725129388059689,0.9541,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.99,0.99,en
"thirdly, there is the issue of parliamentary control, which was mentioned in the previous debate, at both national and european level and also by means of a consultative parliamentary assembly within the wto.","for det tredje er der den parlamentariske kontrol (det blev nævnt under den foregående forhandling) både på nationalt og europæisk niveau, men også gennem et rådgivende parlamentarisk forum i wto.",Duplicate Token,"thirdly, there is the issue of parliamentary control, which was mentioned in the the previous debate, at both national and european level and also by means of a consultative parliamentary assembly within the wto.","(0.99, 1.00)",0.9517717163466128,0.9967,1.0,1.0,0.999999995,0.9696969696969696,1.0,0.984615379616568,1.0,1.0,0.999999995,0.99,1.00,en
this means that salaries are mainly being paid by small and medium-sized companies.,"det vil sige, at lønudbetalingerne først og fremmest kommer fra de små og mellemstore virksomheder.",Swap words,this means that salaries are being mainly paid by small and medium-sized companies. ,"(0.99, 0.95)",0.7272454093000141,0.9883,0.9285714285714286,1.0,0.9629629579698218,0.6923076923076923,0.75,0.7199999950079999,0.8571428571428571,0.9230769230769232,0.8888888838957477,0.99,0.95,en
