originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
such contract agents can be offered permanent contracts so their tasks can be considered as permanent in nature.,"disse kontraktansatte kan få tilbudt en fast kontrakt, så deres opgaver kan betragtes som permanente.",Swap words,such contract agents can offered be permanent contracts so their tasks can be considered as permanent in nature. ,"(0.98, 0.95)",0.813572896213838,0.9953,0.9375,1.0,0.967741930489074,0.7777777777777778,0.875,0.823529406782007,0.875,0.9333333333333332,0.903225801456816,0.98,0.95,en
"vice-president of the commission. - pension rights and the pension system are, of course, one of the most complicated things in all europe.",næstformand i kommissionen. - (en) fru formand! pensionsrettigheder og pensionssystemet er naturligvis noget af det mest komplicerede i hele europa.,Add random word,"vice-president of the commission . - pension rights and the pension system are, of course, one of the most complicated things predreadnought in all europe.","(0.95, 0.95)",0.9038693388414086,0.9961,0.9473684210526316,1.0,0.9729729679766254,0.9090909090909092,0.9523809523809524,0.9302325531422392,0.9473684210526316,1.0,0.9729729679766254,0.95,0.95,en
the new career and promotion structure and the new staff category of contractual agents were introduced with a view to having a positive impact on the budget.,den nye karriere- og forfremmelsesstruktur og den nye personalekategori med kontraktansatte blev indført for at mindske indvirkningen på budgettet.,Swap words,the new career and promotion structure and the new staff category of contractual agents were introduced with a view having to a positive impact on the budget. ,"(0.98, 0.99)",0.8807379283931852,0.9985,0.9565217391304348,1.0,0.977777772780247,0.8461538461538461,0.88,0.862745093041138,0.9130434782608696,0.9545454545454546,0.9333333283358024,0.98,0.99,en
"there will be the first round of departures of contract agents, whose contribution will have to be transferred to another scheme, and 3% annual expected increase of salaries and pensions.","der kommer en første runde af pensioneringer af kontraktansatte, hvis bidrag skal overføres til en anden ordning, samt den forventede årlige løn- og pensionsstigning på 3 %.",Swap characters,"there will be the first round of departures of contract agents, whose contribution will have to be transferred to another scheme, adn 3% annual expected increase of salaries and pensions.","(0.99, 0.95)",0.9210500207490828,0.9705,0.96,1.0,0.9795918317367764,0.9310344827586208,0.9310344827586208,0.9310344777586208,0.96,1.0,0.9795918317367764,0.99,0.95,en
"the supervisory authority does not approve the budget of this small municipality unless a staffing requirement schedule is supplied, complete with detailed budget.","budgettet i denne lille kommune godkendes ikke af tilsynsførende myndigheder, medmindre der er en plan om personalebehov med et detaljeret budget.",Negation,"the supervisory authority does approve the budget of this small municipality unless a staffing requirement schedule is supplied, complete with detailed budget.","(0.95, 0.95)",0.8895260356363631,0.9636,1.0,0.9523809523809524,0.9756097511005354,0.9523809523809524,0.9090909090909092,0.9302325531422392,1.0,0.9523809523809524,0.9756097511005354,0.95,0.95,en
"commissioner, they say in brussels that if you pass all those tests and exams and you are admitted to the european commission as an official, then you will in any case have a quiet life until your pension.","(en) fru formand, hr. kommissær! man siger i bruxelles, at hvis man består alle de prøver og eksamener og bliver ansat i kommissionen som tjenestemand, så har man under alle omstændigheder et stille og roligt liv, til man bliver pensioneret.",Duplicate character,"commissioner, they say in brussels tthat if you pass all those tests and exams and you are admitted to the european commission as an official, then you will in any case have a quiet life until your pension.","(0.99, 0.99)",0.935369573102062,0.9755,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.945945945945946,0.945945945945946,0.945945940945946,0.9705882352941176,0.9705882352941176,0.9705882302941176,0.99,0.99,en
"this is the case during the year, so we have always had a large influx of very good and experienced people, and the recruitment tests are very difficult.","sådan er det hele året rundt, så vi har altid en stor tilgang af meget gode og erfarne folk, og ansættelsesprøverne er meget vanskelige.",Replace Token with Random Word,"this is the case during the year, tipped we have always had a large influx of very good and experienced people, and the recruitment tests are very difficult.","(0.98, 0.99)",0.9127592114472296,0.9676,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.925925925925926,0.925925925925926,0.925925920925926,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.98,0.99,en
i must say that it is not such an easy life inside the commission and not so calm and quiet until pensionable age.,"jeg må dog sige, at det ikke er helt så let endda at være ansat i kommissionen, og det er ikke bare fred og ro til pensionsalderen.",Negation,i must say that it is such an easy life inside the commission and so calm and quiet until pensionable age.,"(0.85, 0.95)",0.7641254083103469,0.9232,1.0,0.9523809523809524,0.9756097511005354,0.9,0.8181818181818182,0.8571428521541952,1.0,0.9523809523809524,0.9756097511005354,0.85,0.95,en
"like the council, the commission has concluded an agreement with its staff trade unions, putting a certain amount of human resources at their disposal.",lige som rådet har kommissionen indgået en aftale med sine fagforeninger om at stille en vis del af de menneskelige ressourcer til deres rådighed.,Replace Character,"like the council, the commission has concluded an agreement wimh its staff trade unions, putting a certain amount of human resources at their disposal.","(0.99, 0.99)",0.8985396083419646,0.9627,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.9130434782608696,0.9130434782608696,0.9130434732608697,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.99,0.99,en
i have an additional question relating to this matter.,jeg har et tillægsspørgsmål.,Add random word,i have an additional selenic question relating to this matter.,"(0.90, 0.95)",0.710866788975034,0.9861,0.9,1.0,0.947368416066482,0.7777777777777778,0.875,0.823529406782007,0.9,1.0,0.947368416066482,0.90,0.95,en
