originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"mr president, i should like to thank mr azzolini for his excellent report.","hr. formand, jeg vil gerne takke azzolini for en meget god betækning.",Replace Character,"mr president, i should like to thank mr azzolini for hcs excellent report.","(0.95, 0.95)",0.8003203203844999,0.932,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.95,0.95,en
"it is not that i am opposed to a policy on regional aid, it is the way in which national regional aid is to be distributed that i find unacceptable.","der er ikke tale om, at jeg er imod regionalpolitisk støtte, men om, at jeg ikke kan acceptere, at man bare skader den nationale regionalpolitiske støtte.",Negation,"it is that i am opposed to a policy on regional aid, it is the way in which national regional aid is to be distributed that i find unacceptable.","(0.95, 0.95)",0.9247332419808176,0.9717,1.0,0.9565217391304348,0.977777772780247,0.9615384615384616,0.925925925925926,0.9433962214168744,1.0,0.9565217391304348,0.977777772780247,0.95,0.95,en
"i must compliment the rapporteur, mrs riis-jørgensen, on the work she has done.","jeg vil gerne give ordføreren, fru riis-jørgensen, en kompliment for det arbejde, som hun har gjort.",Remove Token,"i must compliment the rapporteur, mrs riis-jørgensen, on the work has done.","(0.95, 0.99)",0.8153551038173115,0.9423,1.0,0.9166666666666666,0.9565217341398866,0.9090909090909092,0.8333333333333334,0.8695652124007562,1.0,0.9166666666666666,0.9565217341398866,0.95,0.99,en
"the commission should make its work more effective, encouraging as great a degree of transparency as possible with regard to all public aid.","kommissionen bør effektivisere sit arbejde, så der ved al offentlig støtte udvises størst mulig åbenhed.",Replace Character,"the commission should make its work more effective, encouraging as great a degree of transparency as possixle with regard to all public aid.","(0.99, 1.00)",0.8895260356363631,0.9597,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.99,1.00,en
we should be creating a situation where every citizen and business would at any moment in time be able to acquire information about how much state aid or regional aid has been granted to which project.,"der bør skabes en mulighed for, at hver borger og hver virksomhed når som helst projektspecifikt kan få at vide, hvor meget og hvor der er bevilget statsstøtte eller regionalstøtte.",Duplicate Token,we should be creating a situation where every citizen and business would at any moment in time be able to acquire information about how much state aid or regional regional aid has been granted to which project.,"(0.99, 0.95)",0.9517717163466128,0.9972,1.0,1.0,0.999999995,0.9722222222222222,1.0,0.9859154879587384,1.0,1.0,0.999999995,0.99,0.95,en
another issue i wish to raise is the importance of real commitment on the part of business to regional aid programmes.,"en ting til, som jeg vil tage frem, er, at det er meget vigtigt, at virksomhederne faktisk forpligtes til regional udvikling.",Swap words,another issue i wish to raise is importance the of real commitment on the part of business to regional aid programmes. ,"(0.98, 0.95)",0.8431006187347456,0.997,0.9473684210526316,1.0,0.9729729679766254,0.8095238095238095,0.85,0.8292682876859013,0.8947368421052632,0.9444444444444444,0.9189189139225714,0.98,0.95,en
it must stay there for at least five years and ensure that jobs are preserved.,"den skal forblive der i mindst fem år og sørge for, at arbejdspladserne bevares.",Remove Token,it must stay there at least five years and ensure that jobs are preserved.,"(0.98, 0.95)",0.8153551038173115,0.9423,1.0,0.9333333333333332,0.9655172363852556,0.9230769230769232,0.8571428571428571,0.8888888838957477,1.0,0.9333333333333332,0.9655172363852556,0.98,0.95,en
"the reported situation in spain, therefore, is of major concern.",den meldte situation i spanien giver derfor anledning til stor bekymring.,Replace Character,"the reported situation in spain, therefore, is of mayor concern.","(0.95, 0.95)",0.7910665071754358,0.9209,0.9,0.9,0.899999995,0.7777777777777778,0.7777777777777778,0.7777777727777778,0.9,0.9,0.899999995,0.95,0.95,en
i hope that the commission will deal with this point in response because it is particularly important that the issue is highlighted and that the commission response is on public record.,"jeg håber, at kommissionen som svar vil se på dette punkt, for det er særlig vigtigt, at problemet bliver fremhævet, og at kommissionens reaktion bliver ført til protokols.",Swap characters,i hope that the commission will deal with this point in response bceause it is particularly important that the issue is highlighted and that the commission response is on public record.,"(1.00, 1.00)",0.9157103753711766,0.9686,0.9565217391304348,0.9565217391304348,0.9565217341304348,0.925925925925926,0.925925925925926,0.925925920925926,0.9565217391304348,0.9565217391304348,0.9565217341304348,1.00,1.00,en
"there is a danger, which is that aid from the european union to particular regions may distort work already in progress in the market in favour of certain areas.","der er en fare, og det er, at den europæiske unions støtte til bestemte regioner fordrejer det arbejde, som allerede eksisterer på markedet, til fordel for visse områder.",Replace Token with Random Word,"there is a danger, which is that aid from the european union to particular regions duodecahedral distort work already in progress in the market in favour of certain areas.","(0.95, 0.99)",0.9127592114472296,0.9676,0.96,0.96,0.959999995,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.96,0.96,0.959999995,0.95,0.99,en
i fear that we could be aiming at uniformity for the sake of uniformity.,"jeg er bange for, at der her kunne være tale om gå efter ensartethed for ensartethedens skyld.",Swap words,fear i that we could be aiming at uniformity for the sake of uniformity. ,"(0.99, 0.95)",0.8817192535122739,0.996,0.9285714285714286,1.0,0.9629629579698218,0.7857142857142857,0.8461538461538461,0.8148148098216735,0.8571428571428571,0.9230769230769232,0.8888888838957477,0.99,0.95,en
"on the one hand, there is aid for developing the infrastructure and human resources of the less prosperous regions.",på den ene side er der støtten til at udvikle infrastrukturen og de menneskelige ressourcer i de mindre begunstigede regioner.,Remove Character,"on the one hand, there is aid for developing the infrastructure and human resources of the less prsperous regions.","(0.99, 1.00)",0.8806626677278203,0.9519,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.8888888888888888,0.8888888888888888,0.888888883888889,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.99,1.00,en
there is a knock-on effect to economic development.,der er tale om en kædereaktion til økonomisk udvikling.,Remove Character,there is a knck-on effect to economic development.,"(0.99, 0.99)",0.5969491792019646,0.8819,0.875,0.875,0.874999995,0.7142857142857143,0.7142857142857143,0.7142857092857143,0.875,0.875,0.874999995,0.99,0.99,en
"the interpretation of articles 92(1), 92(3)(a) and 92(3)(c) still gives rise to a number of problems.","i dag er fortolkningen af artikel 92, stk. 1, og artikel 92, stk. 3, litra a og c, fortsat årsag til adskillige problemer.",Replace Character,"the interpretation of articles 92(1), 92(3)(a) anc 92(3)(c) still gives rise to a number of problems.","(0.99, 1.00)",0.9184678024441792,0.9696,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.99,1.00,en
"mr president, commissioners, mr azzolini's report on the links between regional policy and competition policy is a most important one.","hr. formand, fru kommissær, hr. kommissær, hr. azzolini har med sin betænkning om sammenhængen mellem regional- og konkurrencepolitik forelagt en meget vigtig betænkning.",Swap characters,"mr president, commissioners, mr azzolini's report on the links between ergional policy and competition policy is a most important one.","(0.98, 0.95)",0.8843865924896842,0.958,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8947368421052632,0.8947368421052632,0.8947368371052632,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.98,0.95,en
some member states have no problem with the requirement of coherence which the commission is laying down in order to secure its competition policy aims because almost their entire territory is covered by european aid.,"i nogle medlemsstater udgør det påbud om samordning, som kommissionen opstiller til sikring af sine konkurrencepolitiske mål, ikke noget problem, fordi næsten hele territoriet dækkes af den europæiske støtteordning.",Swap characters,some member states have no problem with the requirement of coherence which the commission is laying down in order to secure its competition policy aims because almost their entire etrritory is covered by european aid.,"(0.98, 0.99)",0.9257518071011758,0.9721,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.9696969696969696,0.9696969696969696,0.96969696469697,0.98,0.99,en
nor is there any justification for it being 2 % rather than more or less.,"der kan heller ikke angives nogen grund til, at det er 2 % og hverken mere eller mindre.",Add random word,nor is there any justification for it being 2% rather than more or outtrumping less.,"(0.95, 0.90)",0.8521016864386923,0.9928,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.7142857142857143,0.7142857142857143,0.7142857092857143,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.95,0.90,en
that does not mean that the commission's endeavour to bring about greater coherence is wrong as such.,"det betyder ikke, at kommissionens udgangspunkt at virke i retning af en samordning principielt er forkert.",Negation,that does mean that the commission's endeavour to bring about greater coherence is wrong as such.,"(0.95, 0.95)",0.866397551781362,0.9517,1.0,0.9375,0.967741930489074,0.9333333333333332,0.875,0.903225801456816,1.0,0.9375,0.967741930489074,0.95,0.95,en
"a number of members have pointed out that on 25 january this year the foreign ministers' council reached agreement on a compromise, which i shall briefly describe to you because it is important to your further discussions.","nu har flere af dem allerede gjort opmærksom på, at rådet af udenrigsministre den 25. januar enedes om et kompromis på dette område, et kompromis, som jeg vil anføre i korthed, fordi det er vigtigt for deres videre drøftelser.",Remove Token,"a number of members have pointed out that on 25 january this year the foreign ministers' council reached agreement on a compromise, which i shall briefly describe to you it is important to your further discussions.","(0.95, 0.95)",0.933651069586263,0.9774,1.0,0.9705882352941176,0.9850746218667856,0.9714285714285714,0.9444444444444444,0.9577464738742314,1.0,0.9705882352941176,0.9850746218667856,0.95,0.95,en
"let me take up what mr rack said, namely that parliament can play a careful part in the discussions and in seeking agenda 2000 solutions only if it also has the appropriate information.","jeg tager det op, hr. rack sagde, nemlig at parlamentet kun omhyggeligt kan drøfte og medvirke til løsninger i forbindelse med agenda 2000, hvis det har de relevante informationer derom. derfor refererer jeg denne ene passus.",Replace Character,"let me take up what mr rack said, namely that parliament can play a careful part in the discuisions and in seeking agenda 2000 solutions only if it also has the appropriate information.","(0.99, 1.00)",0.9234732618882052,0.9713,0.967741935483871,0.967741935483871,0.9677419304838712,0.9375,0.9375,0.937499995,0.967741935483871,0.967741935483871,0.9677419304838712,0.99,1.00,en
during this debate many speakers have said that this concentration is the crux of the reform and that without concentration any positive effects for poorer regions would be reduced out.,"mange talere har under debatten sagt, at koncentrationen er kernen i reformen, og at uden koncentration nivelleres de positive effekter for de dårligst stillede regioner.",Replace Token with Random Word,during this debate many speakers have said that shiai concentration is the crux of the reform and that without concentration any positive effects for poorer regions would be reduced out.,"(0.95, 0.95)",0.9127592114472296,0.9666,0.9629629629629628,1.0,0.9811320704734782,0.9310344827586208,0.9310344827586208,0.9310344777586208,0.9629629629629628,1.0,0.9811320704734782,0.95,0.95,en
"for the rest, the ultraperipheral regions do not face any problems, because they all fulfil the strict 75 % criterion.","for øvrigt er der ingen problemer for regioner i eu's yderste periferi, fordi de alle opfylder det strenge kriterium på 75 %.",Negation,"for the rest, the ultraperipheral regions do face any problems, because they all fulfil the strict 75% criterion.","(0.95, 0.95)",0.8787419089273848,0.9603,0.9375,0.8333333333333334,0.8823529361937716,0.8235294117647058,0.7368421052631579,0.7777777727932099,0.9375,0.8333333333333334,0.8823529361937716,0.95,0.95,en
"mrs riis-jørgensen, i am fully prepared to commit myself to coming here every month and talking to the responsible committee, which is much more than the three visits a year that were made a few years ago.","frue, jeg er parat til at gå endnu længere, end man gjorde for nogle år siden, hvor man mødte op mindst tre gange om året. jeg er parat til at påtage mig at mødes hver måned med det relevante udvalg, hvis de ønsker det.",Remove Character,"mrs riis-jørgensen, i am fully prepared to commit myself to coming here every month and talking to the resposible committee, which is much more than the three visits a year that were made a few years ago.","(1.00, 1.00)",0.933651069586263,0.9749,0.9696969696969696,0.9696969696969696,0.96969696469697,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.9696969696969696,0.9696969696969696,0.96969696469697,1.00,1.00,en
"with that said, i should very quickly like to turn to the report by mr azzolini, as mrs wulf-mathies has already responded to a number of comments.","når det er sagt, vil jeg ganske kort komme ind på azzolini-betænkningen, eftersom fru wulf-mathies allerede har svaret på en række af bemærkningerne.",Remove Token,"with that said, i should very quickly like to turn to the report by azzolini, as mrs wulf-mathies has already responded to a number of comments.","(0.98, 0.95)",0.9095930632220222,0.9697,1.0,0.96,0.9795918317367764,0.96,0.9230769230769232,0.9411764655901576,1.0,0.96,0.9795918317367764,0.98,0.95,en
"even a small reduction spurs all manner of forces into action, standing up to demand that their region remain eligible.","selv en lille reduktion rejser modstand fra alle mulige kræfter, som kræver, at deres region forbliver støtteberettiget.",Remove Character,"even a small reduction spurs all manner of forces into action, standing up to demand that their region remain elgible.","(0.98, 0.99)",0.9132027013286008,0.9541,0.95,0.95,0.949999995,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.95,0.95,0.949999995,0.98,0.99,en
you have called on us to do something about this.,de har opfordret os til at gøre noget.,Swap words,you have called on us to something do about this. ,"(0.95, 0.95)",0.6179654585112234,0.976,0.9090909090909092,1.0,0.9523809473922904,0.6,0.6666666666666666,0.6315789423822715,0.8181818181818182,0.9,0.8571428521541952,0.95,0.95,en
"so, in answer to your request, we are reducing the differences in intensity whilst also remaining within acceptable limits as the limit for a regions is 40 or 50 %.","som svar derpå har vi mindsket forskellene mellem intensiteten, idet vi dog er blevet inden for nogle passende grænser, for i a-regioner er grænsen 40 eller 50 %.",Replace Token with Random Word,"so, in answer to your request, we are reducing the differences in intensity whilst also remaining within acceptable dystonic as the limit for a regions is 40 or 50%.","(0.95, 0.95)",0.9184678024441792,0.9696,0.925925925925926,0.8928571428571429,0.909090904092562,0.8928571428571429,0.8620689655172413,0.8771929774576792,0.925925925925926,0.8928571428571429,0.909090904092562,0.95,0.95,en
"for the outermost regions the limit may be even more, but for c regions i believe that an intensity of 20 % is a suitable ceiling and, in certain circumstances, could even drop to 10 %.","for randområderne kan man endog gå ud over denne grænse, men for c-regionerne synes jeg, at en intensitet på 20 % er et passende maksimum, som endda kan reduceres til 10 % under visse omstændigheder.",Replace Character,"for the outermost regions the limit may be even more, but for c yegions i believe that an intensity of 20 % is a suitable ceiling and, in certain circumstances, could even drop to 10 %.","(0.99, 0.99)",0.933651069586263,0.9745,0.96875,1.0,0.984126979128244,0.9428571428571428,0.9428571428571428,0.942857137857143,0.96875,1.0,0.984126979128244,0.99,0.99,en
"so the commission and dg iv must be notified of all these cases, as well as dg xvii, so that we can examine them separately but coherently.","derfor bør gd iv og ikke kun gd xiii i kommissionen notificeres om alle disse sager, for at vi kan undersøge dem på sammenhængende vis, men hver for sig.",Replace Token with Random Word,"so the commission and dg iv must be notified embarkment all these cases, as well as dg xvii, so that we can examine them separately but coherently.","(0.95, 0.95)",0.9095930632220222,0.9665,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.9583333333333334,0.9583333333333334,0.9583333283333336,0.95,0.95,en
"we have already approved what we call ref, the economic and fiscal regime.","vi har allerede godkendt det, man kalder ref.",Swap characters,"we have already approved what we clal ref, the economic and fiscal regime.","(0.98, 0.95)",0.8003203203844999,0.932,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.98,0.95,en
the fact that the canary islands will remain an a region will clearly let us consider allowing more aid than if they had moved from an a ranking to a c ranking.,"det faktum, at de kanariske øer forbliver en a-region, gør det selvfølgelig muligt at overveje mere støtte, end hvis de var gået fra en a-betegnelse til en c-betegnelse, om jeg så må sige.",Replace Character,the fact that the canary islands will remain an a region will clearly let us consider allowing more aid than if they had moped from an a ranking to a c ranking.,"(0.99, 0.95)",0.9184678024441792,0.9696,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.9615384615384616,0.9615384615384616,0.9615384565384616,0.99,0.95,en
"mr president, ladies and gentlemen, i will say in closing that, generally speaking, i can support parliament's resolution and i look forward to further very constructive cooperation in our common effort to combat climate change.","hr. formand, ærede medlemmer, jeg vil afsluttende sige, at jeg generelt kan tilslutte mig parlamentets beslutning, og at jeg ser frem til et fortsat meget konstruktivt samarbejde i vores fælles kamp mod klimaændringerne.",Swap characters,"mr president, ladies and gentlemne, i will say in closing that, generally speaking, i can support parliament's resolution and i look forward to further very constructive cooperation in our common effort to combat climate change.","(1.00, 1.00)",0.935369573102062,0.9755,0.9666666666666668,0.9666666666666668,0.9666666616666668,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.9666666666666668,0.9666666666666668,0.9666666616666668,1.00,1.00,en
