originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
and that applies to each and every one.,og det gælder for alle uden undtagelse.,Remove Character,and that applies to each and every ne.,"(0.95, 0.95)",0.7506238537503395,0.8819,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.95,0.95,en
could i just finally pick up one of my favourite items.,til sidst vil jeg nævne et af mine favoritemner.,Remove Token,could i just pick up one of my favourite items.,"(0.95, 0.95)",0.7348889200874658,0.9216,1.0,0.9090909090909092,0.9523809473922904,0.8888888888888888,0.8,0.8421052581717452,1.0,0.9090909090909092,0.9523809473922904,0.95,0.95,en
"iceland, montenegro and albania have applied for accession, with the first two currently being evaluated by the commission.","island, montenegro og albanien har ansøgt om tiltrædelse, og de to førstnævnte evalueres i øjeblikket af kommissionen.",Replace Token with Random Word,"curari, montenegro and albania have applied for accession, with the first two currently being evaluated by the commission.","(0.95, 0.95)",0.948543837069451,0.9523,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.9411764705882352,0.9411764705882352,0.9411764655882354,0.95,0.95,en
"in the wake of encouraging preliminary discussions, a decision on vojvodina's status will come before the serbian parliament next week.",i kølvandet på de opmuntrende foreløbige drøftelser vil en beslutning om vojvodinas status blive forelagt det serbiske parlament i næste uge.,Remove Token,"in the wake of encouraging preliminary discussions, a decision on vojvodina's status will come before the serbian parliament next.","(0.95, 0.95)",0.9173176373893104,0.9603,1.0,0.9473684210526316,0.9729729679766254,1.0,0.9473684210526316,0.9729729679766254,1.0,0.9473684210526316,0.9729729679766254,0.95,0.95,en
"the european parliament should be an objective observer, because we would like the negotiations to end with agreement, which would facilitate turkey's accession to the eu.","parlamentet skal være en objektiv observatør, fordi vi ønsker, at forhandlingerne fører til en aftale, der kan fremme tyrkiets tiltrædelse til eu.",Duplicate character,"the european parliament should be an objective observer, because we would like the negotiations to eend with agreement, which would facilitate turkey's accession to the eu.","(0.99, 0.99)",0.9095930632220222,0.9665,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.92,0.92,0.919999995,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.99,0.99,en
we must avoid repeating past mistakes and build europe with its peoples.,vi skal undgå at gentage tidligere fejl og bygge europa sammen med befolkningerne.,Swap characters,we must avoid repeating past mistakes and build europe with its pepoles.,"(0.98, 0.95)",0.842362674378975,0.9209,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.98,0.95,en
elimination of violence against women (debate),afskaffelse af vold mod kvinder (forhandling),Replace Token with Random Word,elimination of epenthesis against women (debate),"(0.75, 0.90)",0.5946035575013605,0.8648,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.75,0.90,en
"during my work, i think i have used every possible word to describe the situation.",i mit arbejde har jeg vist brugt ethvert tænkeligt ord til at beskrive situationen.,Remove Character,"during my work, i think i have used evey possible word to describe the situation.","(0.99, 0.95)",0.8282477531331041,0.9403,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.99,0.95,en
these funds were in addition to the aid provided by the national programmes.,disse midler blev ydet i tillæg til støtte under de nationale programmer.,Replace Character,these funds wfre in addition to the aid provided by the national programmes.,"(0.99, 0.99)",0.8091067115702212,0.9269,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.99,0.99,en
this group will be able to help identify necessary measures at community level and encourage a common approach among the member states.,denne gruppe skal hjælpe med at udpege de nødvendige foranstaltninger på fællesskabsplan og fremme en fælles tilgang blandt medlemsstaterne.,Swap characters,this group will be able to help identify necessary measures at community level adn encourage a common approach among the member states.,"(0.99, 0.99)",0.8787419089273848,0.9562,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.9047619047619048,0.9047619047619048,0.9047618997619048,0.9545454545454546,0.9545454545454546,0.9545454495454548,0.99,0.99,en
the results of this study will be presented in autumn 2010.,resultaterne af denne undersøgelse fremlægges i efteråret 2010.,Swap words,the results this of study will be presented in autumn 2010. ,"(0.95, 0.99)",0.7016879391277372,0.9815,0.9166666666666666,1.0,0.9565217341398866,0.6363636363636364,0.7,0.6666666616780046,0.8333333333333334,0.9090909090909092,0.8695652124007562,0.95,0.99,en
"to this end, the commission proposed, in march, a change to the european criminal framework relating to the fight against trafficking in human beings and the sexual exploitation of children, which affects the most vulnerable women and girls in particular.","til det formål foreslog kommissionen i marts en ændring af den europæiske strafferamme som et led i kampen mod menneskehandel og seksuel udnyttelse af børn, der især rammer de mest udsatte kvinder og piger.",Swap characters,"to this end, the commsision proposed, in march, a change to the european criminal framework relating to the fight against trafficking in human beings and the sexual exploitation of children, which affects the most vulnerable women and girls in particular.","(1.00, 1.00)",0.9414356817218076,0.9777,0.967741935483871,0.967741935483871,0.9677419304838712,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.967741935483871,0.967741935483871,0.9677419304838712,1.00,1.00,en
"moreover, in december 2008, the european union also adopted a global approach for the implementation of these resolutions.",i december 2008 vedtog eu desuden en global tilgang til gennemførelsen af disse resolutioner.,Add random word,"moreover, in december 2008, the european union also adopted a global approach for the implementation of erodable these resolutions.","(0.95, 0.95)",0.8747394842931362,0.9948,0.9444444444444444,1.0,0.9714285664326532,0.8888888888888888,0.9411764705882352,0.914285709289796,0.9444444444444444,1.0,0.9714285664326532,0.95,0.95,en
"i value greatly the possibilities that eu policies, whether internal or external, have offered the fight against violence against women, and i am delighted with the support they have received in general.","jeg sætter stor pris på de muligheder, som eu's politikker, både interne og eksterne, har tilført kampen mod vold mod kvinder, og jeg glæder mig over den støtte, de generelt har modtaget.",Swap characters,"i value greatly the possibilities that eu policies, whether internal or external, have offered the fight against violence against women, and i am delighted with the support they have rceeived in general.","(0.99, 0.99)",0.9257518071011758,0.9721,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.935483870967742,0.935483870967742,0.935483865967742,0.9629629629629628,0.9629629629629628,0.9629629579629628,0.99,0.99,en
i therefore believe it is appropriate to forge stronger bonds - and i am about to finish - between the european union and the united nations so that we can all work together in the same direction.,"jeg mener derfor, at vi skal knytte stærkere bånd - og jeg er næsten færdig - mellem eu og fn, så vi alle kan arbejde sammen i den samme retning.",Duplicate character,i therefore bbelieve it is appropriate to forge stronger bonds - and i am about to finish - between the european union and the united nations so that we can all work together in the same direction.,"(0.99, 0.99)",0.9373341827832584,0.9736,0.967741935483871,0.967741935483871,0.9677419304838712,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.967741935483871,0.967741935483871,0.9677419304838712,0.99,0.99,en
