originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
hvordan kan man forbedre kontrollen?,how can we improve the controls?,Replace Character,hvortan kan man forbedre kontrollen?,"(0.95, 0.99)",0.7598356856515925,0.83,0.8,0.8,0.7999999950000002,0.75,0.75,0.749999995,0.8,0.8,0.7999999950000002,0.95,0.99,da
"hvordan kan man garantere, at mærkningen bliver sikker, og vil man standse spredningen af genmanipuleret majs, indtil de pågældende foranstaltninger er gennemført?",how can we guarantee the integrity of labels and are we going to prevent the spread of genetically manipulated maize until these measures have been introduced?,Duplicate Token,"hvordan kan man garantere, at mærkningen bliver sikker, og vil man man standse spredningen af genmanipuleret majs, indtil de pågældende foranstaltninger er gennemført?","(1.00, 1.00)",0.9306757101384976,0.9944,1.0,1.0,0.999999995,0.9545454545454546,1.0,0.976744181049216,1.0,1.0,0.999999995,1.00,1.00,da
"forbrugerne skulle simpelthen vide, hvad de fik.",what it comes down to is that consumers should know what it is they are getting.,Add random word,"forbrugerne skulle simpelthen vide, hvad stase de fik.","(0.75, 0.95)",0.6690484408935986,0.9836,0.875,1.0,0.9333333283555556,0.7142857142857143,0.8333333333333334,0.7692307642603551,0.875,1.0,0.9333333283555556,0.75,0.95,da
"det skal her bemærkes, at europabio i et brev til kommissionens formand, jacques santer, den 25. marts 1997 har meddelt, at dets medlemmer vil tilbyde at anvende supplerende mærkning og oplysninger om deres produkter i henhold til direktiv 90/220/eøf.","it should be noted here that europabio, in a letter to the president of the commission, jacques santer, dated 25 march 1997, reported that its members would be prepared to introduce more detailed labelling and information to their products under directive 90/220/eec.",Duplicate Token,"det skal her bemærkes, at europabio i et brev til kommissionens formand, jacques santer, den 25. marts 1997 har meddelt, at dets dets medlemmer vil tilbyde at anvende supplerende mærkning og oplysninger om deres produkter i henhold til direktiv 90/220/eøf.","(0.99, 1.00)",0.9595851092834936,0.9977,1.0,1.0,0.999999995,0.9743589743589745,1.0,0.9870129820138304,1.0,1.0,0.999999995,0.99,1.00,da
"disse rammer sætter, som parlamentet vil vide, visse begrænsninger for kommissionens handlemuligheder.","as parliament will know, this framework lays down certain restrictions on the commission's scope for action.",Remove Character,"disse rammer sætter, som parlamentet vil vide, visse begrænsninger for kommissionens hndlemuligheder.","(0.98, 0.95)",0.8666415730847504,0.932,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.98,0.95,da
ansøgningen blev fremsendt af de kompetente myndigheder i frankrig med en positiv udtalelse i overensstemmelse med direktivets procedure.,"the application was forwarded by the competent authorities in france with a positive report, in accordance with the directive procedure.",Add random word,ansøgningen blev fremsendt af de kompetente myndigheder i frankrig med en positiv udtalelse i overensstemmelse med direktivets procedure hage.,"(0.95, 0.99)",0.9064567434335018,0.9942,0.9411764705882352,1.0,0.9696969647015612,0.9444444444444444,1.0,0.9714285664326532,0.9411764705882352,1.0,0.9696969647015612,0.95,0.99,da
"der var med andre ord tale om en nyskabelse, for så vidt angår den sikkerhedsmæssige vurdering af produktet.",in other words it was a case of a new creation as far as the assessment of the product's safety was concerned.,Remove Character,"der var med andre ord tale om en nyskabelse, for så vidt angår den sikkerhedsmæsige vurdering af produktet.","(1.00, 1.00)",0.8578928092681435,0.9494,0.9444444444444444,0.9444444444444444,0.9444444394444445,0.8823529411764706,0.8823529411764706,0.8823529361764706,0.9444444444444444,0.9444444444444444,0.9444444394444445,1.00,1.00,da
"ingen af de videnskabelige komitéer, der behandlede ansøgningen og alle de foreliggende oplysninger, kunne imidlertid finde noget videnskabeligt belæg for sådanne virkninger.","however, none of the scientific committees which examined the application and all the information made available was able to find any scientific basis for such effects.",Replace Token with Random Word,"ingen af de videnskabelige komitéer, der behandlede ansøgningen og alle de foreliggende oplysninger, kunne imidlertid valid noget videnskabeligt belæg for sådanne virkninger.","(0.95, 0.95)",0.8895260356363631,0.9597,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.9047619047619048,0.9047619047619048,0.9047618997619048,0.9523809523809524,0.9523809523809524,0.9523809473809524,0.95,0.95,da
"da kommissionen traf beslutningen om frigivelsen af ciba-geigy-gmo-majsen, besluttede den tillige at offentliggøre udtalelserne fra de tre videnskabelige komitéer.","since the commission took the decision to permit the ciba-geigy gmo maize, it also decided to publish the reports from the three scientific committees.",Add random word,"da kommissionen traf beslutningen om frigivelsen af ciba-geigy-gmo-majsen, besluttede den tillige at offentliggøre udtalelserne fra de tre føre videnskabelige komitéer.","(0.95, 0.90)",0.8747394842931362,0.9948,0.95,1.0,0.9743589693622616,0.8947368421052632,0.9444444444444444,0.9189189139225714,0.95,1.0,0.9743589693622616,0.95,0.90,da
"denne foranstaltning blev også truffet i overensstemmelse med direktivet, nemlig artikel 16.","this position had also been arrived at in accordance with the directive, namely article 16.",Remove Character,"denne foranstaltning blev også truffet i overensstemmelse med direktive, nemlig artikel 16.","(1.00, 1.00)",0.7825422900366437,0.9269,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.9166666666666666,0.9166666666666666,0.9166666616666668,1.00,1.00,da
