originalSentence,referenceSentence,tamperingType,tamperedSentence,"LLMScore (Sim, Con)",BLEU,METEOR,Rouge1 r,Rouge1 p,Rouge1 f,Rouge2 r,Rouge2 p,Rouge2 f,Rougel r,Rougel p,Rougel f,LLM-Sim,LLM-Con,originalLanguage
"it still has no known cause, still no known cure and still affects up to one in every ten women and rising.","årsagerne til sygdommen kendes stadig ikke, den kan ikke helbredes, og den rammer en ud af ti kvinder, og tallet er stigende.",Add random word,"it still has no known cause, agrarian still no known cure and still affects up to one in every ten women and rising.","(0.95, 0.95)",0.891237063632542,0.9956,0.9444444444444444,1.0,0.9714285664326532,0.9047619047619048,0.95,0.9268292632956572,0.9444444444444444,1.0,0.9714285664326532,0.95,0.95,en
"according to witnesses, the situation is made worse by the fact that some people even have to provide urine samples during the checks, under conditions that are tantamount to an affront to human dignity.","ifølge vidneudsagn gøres situationen endnu værre, fordi man sommetider forlanger en urinprøve under en sådan kontrol, og det gøres på en måde, der krænker den menneskelige værdighed.",Swap characters,"according to witnesses, the situation is made worse by the fact that some people even have to provide urine samples during the checks, under conditions that are tantamount to an afrfont to human dignity.","(0.99, 0.95)",0.9278982724420874,0.9729,0.9642857142857144,0.9642857142857144,0.9642857092857144,0.9393939393939394,0.9393939393939394,0.9393939343939396,0.9642857142857144,0.9642857142857144,0.9642857092857144,0.99,0.95,en
"mr president, european obesity day is an initiative which brings together medical, patients' and political communities to support overweight and obese european citizens.","(en) hr. formand! den europæiske fedmedag er et initiativ, som samler den medicinske verden, patienter og politikere til støtte for overvægtige og fede europæiske borgere.",Add random word,"mr president, european obesity day is an initiative which brings together medical, patients partyship' and political communities to support overweight and obese european citizens.","(0.98, 0.95)",0.9038693388414086,0.9961,0.9090909090909092,0.9523809523809524,0.9302325531422392,0.8695652173913043,0.9090909090909092,0.8888888838913581,0.9090909090909092,0.9523809523809524,0.9302325531422392,0.98,0.95,en
"now that is the issue at stake, but there is a sting in the tail.","det er altså det, det drejer sig om, men der er en hage ved det.",Duplicate character,"now that is the issuue at stake, but there is a sting in the tail.","(0.99, 0.95)",0.8282477531331041,0.9403,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.9230769230769232,0.9230769230769232,0.9230769180769232,0.99,0.95,en
my view is that what was missing from the award given to bandera was an expression of regret for innocent victims of the struggle.,efter min opfattelse manglede der i forbindelse med tildelingen af denne pris til bandera en beklagelse over kampens uskyldige ofre.,Duplicate Token,my view is that what was missing from the award given to bandera was an expression of regret for innocent victims of the struggle struggle.,"(0.99, 0.99)",0.9391848652491214,0.9958,1.0,1.0,0.999999995,0.9583333333333334,1.0,0.9787233992575828,1.0,1.0,0.999999995,0.99,0.99,en
"for more than two months, 12 000 employees of the now privatised former state tobacco monopoly, tekel, fought mass redundancies, short-time work and the loss of the social rights they had won.","i mere end to måneder kæmpede 12 000 ansatte i det nu privatiserede tidligere statslige tobaksmonopol, tekel, mod masseafskedigelser og tab af de sociale rettigheder, de havde tilkæmpet sig.",Replace Token with Random Word,"for more than two months, 12 000 employees of the now privatised former state tobacco underhandedly, tekel, fought mass redundancies, short-time work and the loss of the social rights they had won.","(0.95, 0.95)",0.9278982724420874,0.9729,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.9655172413793104,0.9655172413793104,0.9655172363793104,0.95,0.95,en
"at the start of the strike, police attacked workers with tear gas and water cannon.",ved begyndelsen af strejken angreb politiet arbejdstagerne med tåregas og vandkanoner.,Swap words,"at the start of the strike, attacked police workers with tear gas and water cannon. ","(0.90, 0.95)",0.7867012086133773,0.9935,0.9333333333333332,1.0,0.9655172363852556,0.7333333333333333,0.7857142857142857,0.7586206846611178,0.8666666666666667,0.9285714285714286,0.8965517191438764,0.90,0.95,en
"(it) mr president, ladies and gentlemen, recently, there has been yet another environmental disaster in italy, on the river lambro and the river po.","(it) hr. formand, mine damer og herrer! vi har for nylig oplevet endnu en miljøkatastrofe i italien ved floderne lambro og po.",Swap characters,"(it) mr president, ladies and gentlemen, recently, there has been yet another environmental disaster in italy, on the river lambro and the rievr po.","(0.98, 0.95)",0.922122069382768,0.9666,0.9545454545454546,1.0,0.976744181049216,0.9130434782608696,0.9545454545454546,0.9333333283358024,0.9545454545454546,1.0,0.976744181049216,0.98,0.95,en
the peace plan agreed on by 70 countries includes a fund to help reintegrate the taliban and a loya jirga - peace council - must take place within the coming months in order for this reconciliation to be put into effect.,"den fredsplan, som 70 lande blev enige om, omfatter en fond, der skal hjælpe til at genintegrere talibanerne, og et loya jirga - ældreråd - skal finde sted inden for de kommende måneder, for at denne forsoning kan gennemføres.",Add random word,the peace plan agreed on by lenvoi 70 countries includes a fund to help reintegrate the taliban and a loya jirga - peace council - must take place within the coming months in order for this reconciliation to be put into effect.,"(0.99, 0.95)",0.9391156189585852,0.9976,0.9722222222222222,1.0,0.9859154879587384,0.951219512195122,0.975,0.962962957963725,0.9722222222222222,1.0,0.9859154879587384,0.99,0.95,en
"in particular, adverse consequences are being suffered by workers who earn their living in libya, as well as european investors who are being prevented from sending their workers there.","det har især negative konsekvenser for de arbejdstagere, som tjener til livets ophold i libyen samt for mange europæiske investorer, som ikke kan sende deres ansatte til landet.",Duplicate Token,"in particular, adverse consequences are being suffered by workers who earn their living in libya, as well as european european investors who are being prevented from sending their workers there.","(0.99, 1.00)",0.9440368015398672,0.9968,1.0,1.0,0.999999995,0.9642857142857144,1.0,0.9818181768198349,1.0,1.0,0.999999995,0.99,1.00,en
"however, the claims must be reasonable and proportional.",men kravene skal være rimelige og proportionelle.,Remove Character,"however, the clims must be reasonable and proportional.","(0.99, 0.95)",0.6580370064762462,0.8951,0.875,0.875,0.874999995,0.7142857142857143,0.7142857142857143,0.7142857092857143,0.875,0.875,0.874999995,0.99,0.95,en
it is time for the eu to take action and to show solidarity with the icelanders.,nu skal eu udvise handlekraft og vise solidaritet med islændingene.,Duplicate character,it is time for the eu to take action and to show solidarity with the icelandders.,"(0.98, 0.95)",0.8843946454355334,0.9403,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.9333333333333332,0.9333333333333332,0.9333333283333336,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.98,0.95,en
responsibilities therefore lie with politicians.,så ansvaret ligger hos politikerne.,Duplicate character,responnsibilities therefore lie with politicians.,"(1.00, 1.00)",0.7598356856515925,0.83,0.8,0.8,0.7999999950000002,0.75,0.75,0.749999995,0.8,0.8,0.7999999950000002,1.00,1.00,en
will young people be prohibited from mixing red bull with vodka?,vil man forbyde unge mennesker at blande red bull med vodka?,Replace Character,will young people be pxohibited from mixing red bull with vodka?,"(0.95, 0.99)",0.7348889200874658,0.9139,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.8,0.8,0.7999999950000002,0.9090909090909092,0.9090909090909092,0.9090909040909092,0.95,0.99,en
calling for one product to be banned will not solve the problem of irresponsible drinking.,krav om forbud mod et produkt vil ikke løse problemet med uansvarligt drikkeri.,Negation,calling for one product to be banned will solve the problem of irresponsible drinking.,"(0.00, 1.00)",0.8153551038173115,0.9423,1.0,0.9333333333333332,0.9655172363852556,0.9230769230769232,0.8571428571428571,0.8888888838957477,1.0,0.9333333333333332,0.9655172363852556,0.00,1.00,en
"do people honestly think that, if buckfast was banned, the hooligans who currently drink it to excess would start drinking tea?","tror man virkelig, at de bøller, som nu drikker for meget, ville begynde at drikke te, hvis buckfast blev forbudt?",Add random word,"do people honestly think that, if buckfast was banned, cakehouse the hooligans who currently drink it to excess would start drinking tea?","(0.95, 0.95)",0.891237063632542,0.9956,0.9545454545454546,1.0,0.976744181049216,0.9047619047619048,0.95,0.9268292632956572,0.9545454545454546,1.0,0.976744181049216,0.95,0.95,en
"(pt) mr president, one or two years ago, when the euro was strong, the wall street journal was betting on its failure and explained how it might happen.","(pt) hr. formand! for et eller to år siden, da euroen var stærk, spåede wall street journal, at euroen ville slå fejl og forklarede, hvordan det kunne ske.",Add random word,"pyrgocephaly (pt) mr president, one or two years ago, when the euro was strong, the wall street journal was betting on its failure and explained how it might happen.","(1.00, 1.00)",0.9710165517924372,0.9971,0.9629629629629628,1.0,0.9811320704734782,0.9642857142857144,1.0,0.9818181768198349,0.9629629629629628,1.0,0.9811320704734782,1.00,1.00,en
that is what happened and now everybody is complaining about foreign speculators.,"det er, hvad der skete, og nu klager alle over de udenlandske spekulanter.",Duplicate Token,that is what happened and now everybody is is complaining about foreign speculators.,"(1.00, 1.00)",0.8551002976753405,0.9779,1.0,1.0,0.999999995,0.9166666666666666,1.0,0.9565217341398866,1.0,1.0,0.999999995,1.00,1.00,en
nobody forced us to form a monetary union without political union and without social cohesion.,"der var ingen, der tvang os til at danne en monetær union uden politisk union og uden social sammenhørighed.",Duplicate Token,nobody forced us to form a monetary union without political union and and without social cohesion.,"(1.00, 1.00)",0.8844489226418503,0.9928,1.0,1.0,0.999999995,0.9333333333333332,1.0,0.9655172363852556,1.0,1.0,0.999999995,1.00,1.00,en
"it is unique to the uk because of our capricious weather conditions, and it also has a very good safety record.","det gælder alene storbritannien på grund af vores lunefulde vejrforhold, og vi kan også fremvise gode sikkerhedsresultater.",Swap characters,"it is unique to the uk because of our capricious weather conidtions, and it also has a very good safety record.","(0.99, 0.99)",0.8787419089273848,0.9562,0.95,0.95,0.949999995,0.9,0.9,0.899999995,0.95,0.95,0.949999995,0.99,0.99,en
"in developing a harmonised european pilot's licence, the european aviation safety agency is about to wipe out the imc rating, leaving many private pilots unable to fly unless they can guarantee cloudless skies for the entirety of their trip.","i forbindelse med udarbejdelsen af et ensartet europæisk flyvercertifikat er det europæiske luftfartsagentur i færd med at udslette imc's rating, hvilket betyder, at mange privatflyvere ikke kan flyve, medmindre de kan garantere en skyfri himmel under hel turen.",Remove Character,"in developing a harmonised european pilot's licence, the european aviation safety agency is about to wipe out the imc rating, leaving many private pilots unable to fly unless they can guarantee cloudless skies for the entirety of ther trip.","(0.99, 0.99)",0.945003141167813,0.9767,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.9473684210526316,0.9473684210526316,0.9473684160526316,0.9714285714285714,0.9714285714285714,0.9714285664285714,0.99,0.99,en
the commission declared 2010 european year for combating poverty and social exclusion.,et af millenniumudviklingsmålene er en halvering af fattigdommen i verden.,Replace Token with Random Word,the commission declared 2010 european year for combating poverty and arcadianism exclusion.,"(0.85, 0.95)",0.7910665071754358,0.9209,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.8181818181818182,0.8181818181818182,0.8181818131818183,0.9166666666666666,0.9166666666666666,0.9166666616666668,0.85,0.95,en
"if you are poor, you lose the opportunity to contribute to large parts of civil society.","når man er fattig, mister man muligheden for at deltage i store dele af civilsamfundet.",Swap characters,"if you are poor, you lsoe the opportunity to contribute to large parts of civil society.","(0.99, 0.95)",0.8394327083733336,0.9437,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.8666666666666667,0.8666666666666667,0.8666666616666667,0.9285714285714286,0.9285714285714286,0.9285714235714286,0.99,0.95,en
"if you are poor, you suffer.","når man er fattig, lider man.",Add random word,"if you are poor, you stropping suffer.","(0.95, 0.90)",0.6752918218126556,0.9799,0.8333333333333334,1.0,0.9090909041322316,0.6666666666666666,0.8,0.7272727223140496,0.8333333333333334,1.0,0.9090909041322316,0.95,0.90,en
